timestamp,E_r,E_vr,rho,G_max,E_gap
145.47000000001267,0.162869666966411,1.7478913112732413,0.04031424109539001,1.1555388657456531,0.22652509588831465
145.48000000001267,0.1633569133518351,1.754567965981543,0.039573777046472886,1.157481566771824,0.2267088417753949
145.49000000001266,0.16385567876468135,1.7612055525250079,0.03883460996374637,1.159433938323273,0.2269003457014557
145.50000000001265,0.16033451700402218,1.7067785648118359,0.038301823913277896,1.1487746086724366,0.2168332364593479
145.51000000001264,0.1608379235364866,1.7128167334043276,0.03756039278446875,1.1495428044099183,0.21700090287492496
145.52000000001263,0.16135312700663076,1.7188226179616748,0.03682098581934725,1.1514932080028424,0.21717654441526307
145.53000000001262,0.161880114573111,1.724795792533724,0.036083970426038184,1.1534528948798206,0.21736023128649742
145.5400000000126,0.1624188699260423,1.730735863610684,0.035349742258226124,1.1554218128828495,0.21755203246315769
145.5500000000126,0.15869463973935793,1.6746203430836797,0.03491378351196686,1.149605349297422,0.20707788869178145
145.5600000000126,0.15923711773891383,1.6799523520000699,0.03417880717922254,1.1503147554107063,0.20724344929226704
145.57000000001258,0.15979163706878036,1.685257685693393,0.03344759381101722,1.1510194096065207,0.20741737326288967
145.58000000001257,0.16035816945053893,1.6905358942294622,0.03272065259910566,1.1517191895591423,0.20759972883082384
145.59000000001257,0.16093668324672328,1.6957865580482245,0.03199853533716935,1.1524139728602982,0.20779058285146554
145.60000000001256,0.15701091618109525,1.6389489909382242,0.03165316336445279,1.1502860928926268,0.1969703485850607
145.61000000001255,0.15759212967710717,1.643598971204391,0.030932259164728616,1.1509858630905432,0.19713278597499534
145.62000000001254,0.1581855956398579,1.648227465609608,0.030217520022870124,1.1516804718779294,0.19730401283831328
145.63000000001253,0.15879127024057546,1.652834005703498,0.029509667028735944,1.1523697979896135,0.1974840954224384
145.64000000001252,0.15940910644993522,1.6574181513773436,0.02880948529864286,1.1530537200973647,0.19767309843297065
145.6500000000125,0.15527540656803043,1.6003364237985993,0.028545069830743636,1.1508163536114118,0.18657960066415222
145.6600000000125,0.15589476726703472,1.6042867628141793,0.027848666311323572,1.1515062569082832,0.18673831144925163
