run_timestamp_iso,propagation_method,k_prop,num_agents,encirclement_radius,sim_duration,init_radius_range,init_angles_equidistant,failure_enable,failure_mean_per_min,target_swarm_spin_enable,target_swarm_omega_ref,protection_angle_deg,experiment_reproducible,metrics_t0,metrics_e_thr,metrics_ma_w_sec,metrics_settle_window_sec,M1_P95_e_pooled,M2_P95_P95i,M3_P95_abs_dedt,M4_RMS_osc,M5_mean_v2,M6_Pr_sat,M7_settle_median,M7_settle_P95,M7_settled_frac
2026-05-01T17:11:22,baseline,0.0,10,20.0,600.0,0.0,True,True,1.0,False,0.0,360.0,True,0.0,0.05,1.0,5.0,0.27188882853901253,0.30380466746385015,0.18588452392012836,0.029061947351820255,0.009420408025893775,0.0,0.01,0.01549999999999999,1.0
2026-05-01T17:21:32,advection,1.0,10,20.0,600.0,0.0,True,True,1.0,False,0.0,360.0,True,0.0,0.05,1.0,5.0,0.27188319874981115,0.303764349011711,0.18458192290524705,0.028911935634196965,0.009186163520869593,0.0,0.01,0.01549999999999999,1.0
2026-05-01T17:35:43,wave,1.0,10,20.0,600.0,0.0,True,True,1.0,False,0.0,360.0,True,0.0,0.05,1.0,5.0,0.27217169951682146,0.3052070239703284,0.18582527583153857,0.02913319789588168,0.009465277604264438,0.0,0.01,0.01549999999999999,1.0
2026-05-01T17:53:00,excitable,1.0,10,20.0,600.0,0.0,True,True,1.0,False,0.0,360.0,True,0.0,0.05,1.0,5.0,0.2716772692274671,0.3029410382339376,0.18539649262898197,0.028881590336117518,0.009260486077752475,0.0,0.01,0.01549999999999999,1.0
2026-05-01T18:02:31,kdv,1.0,10,20.0,600.0,0.0,True,True,1.0,False,0.0,360.0,True,0.0,0.05,1.0,5.0,0.2725554130306599,0.30328583531868963,0.18164441750008442,0.029013069447208977,0.010033657442245306,0.0,0.01,0.01549999999999999,1.0
2026-05-01T18:13:20,alarm,1.0,10,20.0,600.0,0.0,True,True,1.0,False,0.0,360.0,True,0.0,0.05,1.0,5.0,0.2710698264635821,0.30197207825830436,0.18522075686784284,0.028935434149721283,0.00931425212872572,0.0,0.01,0.01549999999999999,1.0
2026-05-01T18:23:30,burgers,1.0,10,20.0,600.0,0.0,True,True,1.0,False,0.0,360.0,True,0.0,0.05,1.0,5.0,0.2740389294567063,0.30454810919505154,0.18633845771470586,0.029546005580707795,0.009828862943546979,0.0,0.01,0.01549999999999999,1.0
2026-05-01T18:41:29,kdv,1.0,10,20.0,300.0,0.2,False,True,1.0,False,0.0,360.0,True,0.0,0.05,1.0,5.0,0.3127134050287463,0.4803219908615147,0.3918416365636293,0.015250654968112705,0.09571160279297843,0.0,7.509999999999884,34.415000000000745,1.0
