tau_fit,tau_fit_r2,t_settle,t_settle_2pct,egap_settle,egap_peak,egap_final,egap_avg,egap_late_std,overshoot_frac,method,N,tau_xy,dt,seed,T_FF,k_e_tau,init_radius,Pe
19.475477659210625,0.9396504871881934,39.95999999999968,55.919999999996506,0.00220997632803515,0.1958032183200483,0.0021640305516961,0.01360261298957883,0.0008209349778253706,0.9494292217266225,baseline,24,1.0,0.01,0,1.0,10.416666666666666,0.0,0.24
2.215968349092758,0.9693994905081599,1.0999999999999766,1.0999999999999766,0.00449434044472305,0.1958032183200483,0.00439680135021,0.0050176885529833555,0.047126332109182566,0.26099092787694117,B2,24,1.0,0.01,0,1.0,10.416666666666666,0.0,0.24
19.489245999164964,0.9398954214279794,39.99999999999967,55.94999999999651,0.00221105755985905,0.1955659487694866,0.0021650256291214,0.01360929526055551,0.0008213418572428214,0.9494282385239837,baseline,24,1.0,0.01,1,1.0,10.416666666666666,0.0,0.24
2.218880701937051,0.9692808861896809,1.0999999999999766,1.0999999999999766,0.0045195951762315,0.1955659487694866,0.0044220787833704,0.0050442368100942605,0.04707289713238216,0.26081451573890596,B2,24,1.0,0.01,1,1.0,10.416666666666666,0.0,0.24
