t_fail,egap_pre,gmax_pre,alive_pre,dp_completed,dp_self_shift,dp_coverage,dp_hop_sum_ok_frac,dp_hop_sum_median,topo_injections,dp_landed_events,dp_landed_saida,dp_landed_entrada,dp_seq_max,dp_originators,gmax_peak,gap_peak_deg,alive_at_peak,t_close_125,t_close_110,breach_area_125,gmax_final,egap_final,alive_final,assert_alive_min,assert_roles_agent,assert_matrix_differs,comm_marker,method,N,radius,range_aa,range_at,c_hops,c_hops_post,tau_xy,seed,victim,agent_state_timeout,dt,git_commit,git_dirty,experiment_seed,control_period,k_e_tau,composition_mode,num_agents,encirclement_radius,sim_duration,protection_angle_deg,dual_pulse_integration,dual_pulse_delta_scale,dual_pulse_ttl_hops,dual_pulse_t_ff,dual_pulse_multiplicity,dual_pulse_consume_ff_only,communication_delay,communication_failure_rate,communication_range,comm_role_aware_ranges,comm_range_agent_agent,comm_range_agent_target,broadcast_repeats,deterministic_failure_enable,deterministic_failure_agent_id,deterministic_failure_agent_ids,deterministic_failure_time,deterministic_failure_off_time,failure_enable,failure_mean_per_min,experiment_reproducible,vm_tau_xy,vm_max_speed_xy,target_motion_speed_xy,target_swarm_spin_enable,target_swarm_omega_ref,init_radius_range,init_angles_equidistant
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,640,0,0,0,0,0,2.1243374807427453,33.250499698582104,23.0,inf,inf,38.72725487655918,1.7058561212498735,0.2322325015926925,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:6.3,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,6.3,200.0,1.2066543681476114,1.1566708958863663,1.0,5,19,1.0,0.05,f6a095c,False,5.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,6.3,200.0,2.0,True,19.0,19.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,640,0,0,0,0,0,2.1243374807427453,33.250499698582104,23.0,inf,inf,38.72725487655918,1.7058561212498735,0.2322325015926925,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:6.3,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,6.3,200.0,1.2066543681476114,1.1566708958863663,1.0,5,19,1.0,0.05,f6a095c,False,5.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,6.3,200.0,2.0,True,19.0,19.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,491,0,0,0,0,0,2.278442434497244,35.662577235609035,23.0,inf,inf,46.42794769469741,1.6873219012265566,0.2330329479238249,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:6.3,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,6.3,200.0,1.2066543681476114,1.1566708958863663,1.0,6,20,1.0,0.05,f6a095c,False,6.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,6.3,200.0,2.0,True,20.0,20.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,491,0,0,0,0,0,2.278442434497244,35.662577235609035,23.0,inf,inf,46.42794769469741,1.6873219012265566,0.2330329479238249,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:6.3,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,6.3,200.0,1.2066543681476114,1.1566708958863663,1.0,6,20,1.0,0.05,f6a095c,False,6.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,6.3,200.0,2.0,True,20.0,20.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,811,0,0,0,0,0,2.073439600006556,32.45383721749391,23.0,inf,inf,29.19408527122277,1.953151236127816,0.2417762181974068,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:6.3,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,6.3,200.0,1.2066543681476114,1.1566708958863663,1.0,7,21,1.0,0.05,f6a095c,False,7.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,6.3,200.0,2.0,True,21.0,21.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,4,3,0.3043478260869565,0.0,3.0,830,13,3,10,25,4,2.207888294971552,34.558251573467764,23.0,inf,inf,30.09380351356012,1.9027318219799696,0.3591879255352834,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:6.3,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,6.3,200.0,1.2066543681476114,1.1566708958863663,1.0,7,21,1.0,0.05,f6a095c,False,7.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,6.3,200.0,2.0,True,21.0,21.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,4,0,0,0,0,0,1.9167993335698432,30.002076525441023,23.0,4.000000000000007,8.750000000000075,0.7354922162087312,1.0022896570772837,0.0016172342572014,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,0,14,1.0,0.05,f6a095c,False,0.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,14.0,14.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,21,1,0.9565217391304348,1.0,23.0,4,1,0,1,2,1,1.9167993335698432,30.002076525441023,23.0,7.200000000000051,17.400000000000198,0.898032370076209,1.0044707145088636,0.0031575058400409,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,0,14,1.0,0.05,f6a095c,False,0.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,14.0,14.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,4,0,0,0,0,0,1.9131259008464008,29.94457931759585,23.0,4.000000000000007,8.750000000000075,0.7337996132993625,1.002281843459219,0.0016120518095425,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,1,15,1.0,0.05,f6a095c,False,1.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,15.0,15.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,21,1,0.9565217391304348,1.0,23.0,4,1,0,1,2,1,1.9131259008464008,29.94457931759585,23.0,7.25000000000005,17.350000000000193,0.9156513744316996,1.0044484542712009,0.0031500787642307,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,1,15,1.0,0.05,f6a095c,False,1.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,15.0,15.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
