method,rate_total,seed,t_fail,node,w_e,gap_next,gap_prev,lb_max,w_clip_floor,w_full,gmax_pre,egap_pre,alive_pre,gmax_peak,t_peak_rel,gmax_first,alive_first,gap_rad_first,floor_first,gap_rad_peak,alive_peak,arc_peak_m,geom_floor,n_concurrent,peak_late,m_nvals,m_shift,m_unstable,isolated,rel_floor,at_floor,above_floor,below_floor,range_aa,c_hops,fd_timeout
baseline,12.0,3,64.20000000000051,22,1.0000000000000568,1.0000000000000568,4.800000000000054,1.0091051737489882,False,False,1.0529793117380748,0.0449558978189409,24.0,1.0544136069801326,0.8499999999979337,,,,,0.2760448367944916,24.0,5.520896735889832,1.9166666666666667,0,False,1,0.0,True,True,0.5501288384244171,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,65.20000000000057,2,1.5,3.399999999999693,1.0000000000000568,1.010429798762906,False,True,1.054361529143902,0.0368662984923203,24.0,1.8370441435738016,0.04999999999786553,1.8370441435738016,23.0,0.5018473378931834,1.9130434782608696,0.5018473378931834,23.0,10.036946757863667,1.9130434782608696,0,False,2,-1.0,False,True,0.9602730750499417,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,68.60000000000026,15,0.6,0.100000000000108,3.399999999999693,1.382973066075693,True,False,1.4488289263650116,0.139125218583483,22.0,1.4080179231683678,0.599999999997948,,,,,0.4021289785044093,22.0,8.042579570088186,1.9090909090909092,2,True,1,0.0,True,False,0.7375331978500974,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,68.70000000000037,8,1.5,3.500000000000142,0.100000000000108,1.3027671377885268,False,True,1.3648036681594091,0.1287950565219407,22.0,1.8048476573194652,0.9499999999978144,1.8048476573194652,21.0,0.5400091562936744,1.9047619047619047,0.5400091562936744,21.0,10.800183125873488,1.9047619047619047,1,False,3,-1.0,True,False,0.9475450200927192,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,68.70000000000037,21,1.5,3.500000000000142,0.100000000000108,1.3027671377885268,False,True,1.3648036681594091,0.1287950565219407,22.0,1.8048476573194652,0.9499999999978144,1.8048476573194652,21.0,0.5400091562936744,1.9047619047619047,0.5400091562936744,21.0,10.800183125873488,1.9047619047619047,1,False,3,-1.0,True,False,0.9475450200927192,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,75.99999999999984,23,0.6000000000004206,0.6000000000004206,2.7999999999992724,1.2437039054085453,False,False,1.3058891006789726,0.1352182525779352,21.0,1.3033027829257686,0.049999999997979216,,,,,0.3899472807850217,21.0,7.798945615700434,1.9047619047619047,0,False,1,0.0,True,True,0.6842339610360285,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,77.99999999999962,7,1.5,6.000000000000227,1.299999999999244,1.1670839501208548,False,True,1.2201332205808937,0.1363412070658476,23.0,1.8527451555051515,1.049999999998036,1.8527451555051515,22.0,0.5291427790462784,1.9090909090909092,0.5291427790462784,22.0,10.582855580925568,1.9090909090909092,0,False,2,-1.0,False,True,0.9704855576455556,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,85.7999999999994,19,0.6,0.200000000000216,1.7999999999995566,1.0854901269637949,True,False,1.134830587280331,0.1256646336002166,23.0,1.182707513950383,0.2999999999978513,,,,,0.3096321030976643,24.0,6.192642061953286,1.9166666666666667,1,False,2,1.0,True,False,0.6170647898871564,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,89.09999999999921,12,1.5,3.6999999999997897,3.0999999999995964,1.3211158069267417,False,True,1.3811665254234118,0.1324705079218844,23.0,1.97720674900683,1.0499999999978087,1.97720674900683,22.0,0.5646889270280013,1.9090909090909092,0.5646889270280013,22.0,11.293778540560027,1.9090909090909092,0,False,2,-1.0,False,True,1.0356797256702441,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,3,92.799999999999,10,1.000000000000398,1.000000000000398,3.6999999999997897,1.3507376869338457,False,False,1.4150585291687907,0.1477846897049805,22.0,1.409138815972822,0.04999999999787974,,,,,0.402449104740767,22.0,8.04898209481534,1.9090909090909092,0,False,1,0.0,True,True,0.7381203321762401,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,96.0999999999988,18,1.000000000000398,1.000000000000398,2.2999999999994003,1.724182857995165,False,False,1.8062868036139823,0.2532781892624495,22.0,1.7956055681806251,0.04999999999787974,,,,,0.5128237510673799,22.0,10.256475021347597,1.9090909090909092,0,False,1,0.0,True,True,0.9405552976184226,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,99.59999999999896,15,1.2000000000000455,1.2000000000000455,2.4999999999997584,1.314708664877494,False,False,1.3773138393954698,0.1713942939597376,22.0,2.3936822936100834,1.0499999999974676,2.3936822936100834,21.0,0.7161880674888956,1.9047619047619047,0.7161880674888956,21.0,14.323761349777913,1.9047619047619047,0,False,2,-1.0,False,True,1.2566832041452938,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,3,107.39999999999864,12,0.6,0.20000000000031548,3.299999999999841,1.1820115225622991,True,False,1.2357393190424035,0.0787832209853854,23.0,1.2601146586740433,0.29999999999738236,,,,,0.3298972461975986,24.0,6.597944923951972,1.9166666666666667,2,False,2,1.0,True,False,0.6574511262647182,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,107.99999999999814,5,1.100000000000378,1.100000000000378,0.39999999999918145,1.1658181586715244,False,False,1.216505904700721,0.1977819585486161,24.0,2.1514619102806165,0.4499999999978428,2.149284131037136,23.0,0.5871456727429032,1.9130434782608696,0.5877406027665955,23.0,11.754812055331909,1.9130434782608696,2,False,3,-1.0,True,False,1.124627816737595,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,3,109.09999999999852,18,1.5,2.3999999999993236,1.100000000000378,1.7417614815040416,False,True,1.8247025044328056,0.2747623970861713,22.0,1.820322763167172,0.04999999999742499,1.7420198799392517,21.0,0.5212111292594788,1.9047619047619047,0.5198829654480237,22.0,10.397659308960474,1.9090909090909092,0,False,2,0.0,True,True,0.9535023997542329,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,111.49999999999784,6,1.5,2.0999999999998806,2.3999999999993236,1.222880517212224,False,True,1.2840245430728352,0.1502895965039026,21.0,2.015214818043869,1.0499999999979224,2.015214818043869,20.0,0.633098406777191,1.9,0.633098406777191,20.0,12.66196813554382,1.9,0,False,2,-1.0,False,True,1.0606393779178258,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,3,113.59999999999772,9,1.5,1.8000000000009209,2.0999999999998806,1.3098116624310552,False,True,1.3787491183484792,0.1466149736765879,20.0,2.0498809809065683,1.2999999999978797,2.0247302893704675,19.0,0.6695660844828417,1.894736842105263,0.6778832663525804,19.0,13.557665327051609,1.894736842105263,0,False,2,-1.0,False,True,1.0818816288118,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,3,119.39999999999829,15,0.6,0.09999999999955378,2.29999999999977,1.5353053327797654,True,False,1.608415110531183,0.2001710736263852,22.0,1.6149270318536268,0.1999999999970754,,,,,0.4411689477699934,23.0,8.823378955399868,1.9130434782608696,1,False,2,1.0,True,False,0.8441664030143958,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,129.89999999999725,23,1.5,2.299999999999528,2.4999999999989626,1.038098340934863,False,True,1.0832330514102917,0.0772463438024954,24.0,2.06018539413736,0.9999999999982663,2.06018539413736,23.0,0.5628055042830367,1.9130434782608696,0.5628055042830367,23.0,11.256110085660733,1.9130434782608696,0,False,2,-1.0,False,True,1.0769150923899835,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,3,132.19999999999678,20,0.6,0.4000000000003183,2.299999999999528,1.408490458550248,True,False,1.472512752120714,0.1527965925315598,23.0,1.6064551138680347,0.5999999999991701,,,,,0.4388545725260497,23.0,8.777091450520993,1.9130434782608696,1,True,1,0.0,True,False,0.8397379004310181,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,132.5999999999971,22,0.6,0.3999999999996646,0.4000000000003183,1.5074936656354232,True,False,1.5760161049824877,0.1810864168665422,23.0,2.456043760993848,0.5999999999989427,2.456043760993848,22.0,0.7014444578575745,1.9090909090909092,0.7014444578575745,22.0,14.02888915715149,1.9090909090909092,2,True,2,-1.0,False,False,1.2864991129015395,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,3,132.99999999999676,16,1.5,4.900000000000489,0.3999999999996646,1.5491071260998144,False,True,1.6195210863770786,0.1830150218307081,23.0,2.456043760993848,0.1999999999992781,2.456043760993848,22.0,0.7014444578575745,1.9090909090909092,0.7014444578575745,22.0,14.02888915715149,1.9090909090909092,2,False,4,-1.0,True,False,1.2864991129015395,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,3,140.99999999999673,21,0.6,0.0999999999994543,0.3999999999996362,1.5392517277321787,True,False,1.6092177153563685,0.270210557323019,23.0,1.8046251174179495,0.400000000001171,,,,,0.4724497509469874,24.0,9.448995018939748,1.9166666666666667,4,False,2,1.0,True,False,0.9415435395224084,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,3,141.0999999999962,25,1.5,7.900000000000546,0.09999999999942588,1.66440789375198,False,True,1.736773454349892,0.2853263336346676,24.0,2.0236173054184627,1.0000000000018758,1.6412433538845177,23.0,0.4483580924623194,1.9130434782608696,0.5779437509436196,22.0,11.558875018872392,1.9090909090909092,4,False,3,-2.0,True,False,1.0599900171239567,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,3,150.39999999999574,11,1.5,inf,1.2999999999995566,1.1538178611379413,False,True,1.2039838551004605,0.1380474171942512,24.0,1.95924544666614,1.0000000000044338,1.958846951936412,23.0,0.5351216690182774,1.9130434782608696,0.5352305305935303,23.0,10.704610611870606,1.9130434782608696,0,False,2,-1.0,False,True,1.0241510289391187,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,25.60000000000012,25,1.5,2.300000000000008,3.500000000000149,1.3848340602702705,False,True,1.4450442368037606,0.1874793666888258,24.0,1.588795212733457,0.9500000000001201,1.588795212733457,23.0,0.4340302059462662,1.9130434782608696,0.4340302059462662,23.0,8.680604118925324,1.9130434782608696,0,False,2,-1.0,False,True,0.830506588474307,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,27.900000000000126,14,1.5,1.8000000000000256,2.300000000000008,1.241230950197986,False,True,1.2976505388433488,0.1581272706203824,23.0,2.133620341626392,0.9500000000001485,2.133620341626392,22.0,0.6093605446184744,1.9090909090909092,0.6093605446184744,22.0,12.187210892369489,1.9090909090909092,0,False,2,-1.0,False,True,1.117610655137634,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,29.700000000000152,15,1.5,3.89999999999997,1.8000000000000256,1.6599957577978657,False,True,1.7390431748358592,0.2205181525444838,22.0,2.2821241391177143,1.1500000000001513,2.262057422941473,21.0,0.6768059982772563,1.9047619047619047,0.6828099457173469,21.0,13.656198914346938,1.9047619047619047,0,False,2,-1.0,False,True,1.1981151730368,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,36.80000000000025,7,0.8999999999998991,0.8999999999998991,0.9000000000001265,1.5652690105849398,False,False,1.6364176019751642,0.1974393089331511,23.0,1.6486384907924188,0.19999999999978968,,,,,0.4503783105303327,23.0,9.007566210606655,1.9130434782608696,1,False,1,0.0,True,False,0.8617883020051279,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,41.60000000000035,17,1.5,3.1999999999999034,3.9000000000001975,1.5782123700654005,False,True,1.6499492959774642,0.2180741876012112,23.0,1.7282457475661408,0.9999999999993676,1.7282457475661408,22.0,0.493585831286508,1.9090909090909092,0.493585831286508,22.0,9.87171662573016,1.9090909090909092,0,False,2,-1.0,False,True,0.9052715820584547,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,45.50000000000038,22,1.0000000000000142,1.0000000000000142,0.7000000000001236,1.424348382009174,False,False,1.4890914902823182,0.2293433305359434,23.0,1.54089432086361,0.39999999999915303,,,,,0.4209445459463783,23.0,8.418890918927566,1.9130434782608696,1,False,1,0.0,True,False,0.8054674859059778,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,46.50000000000039,6,1.5,1.6999999999999105,1.0000000000000142,1.3411365372249764,False,True,1.402097288917021,0.2226330393387606,23.0,1.6022141105025307,0.1499999999990962,1.5910718918484117,22.0,0.4544090697058349,1.9090909090909092,0.4575912799120596,22.0,9.151825598241192,1.9090909090909092,0,False,2,-1.0,False,True,0.8392550102632303,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,48.2000000000003,7,1.4000000000000483,1.4000000000000483,1.6999999999999105,1.1765410850962505,False,False,1.235368139351063,0.1575042152471003,21.0,1.6796645634559146,1.049999999999038,1.6796645634559146,20.0,0.5276821853048208,1.9,0.5276821853048208,20.0,10.553643706096416,1.9,0,False,2,-1.0,False,True,0.8840339807662709,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,51.40000000000046,23,1.5,2.099999999999916,1.8000000000001108,1.19320493571351,False,True,1.2528651824991854,0.1525390223975759,21.0,1.930496137028986,1.0499999999986969,1.930496137028986,20.0,0.6064832481873736,1.9,0.6064832481873736,20.0,12.129664963747473,1.9,0,False,2,-1.0,False,True,1.0160505984363084,True,False,False,8.4,1.608872490863482,1.0
B2,12.0,3,64.20000000000051,22,1.0000000000000568,1.0000000000000568,4.800000000000054,1.1843769725508744,False,False,1.2358716235313472,0.1279854578244448,24.0,1.241230425332354,0.3999999999979593,,,,,0.3249533654696881,24.0,6.499067309393762,1.9166666666666667,0,False,1,0.0,True,True,0.6475984827820978,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,65.20000000000057,2,1.5,3.399999999999693,1.0000000000000568,1.1823961691114817,False,True,1.2338046982032853,0.1231195000894106,24.0,2.212519961308609,0.04999999999786553,2.212519961308609,23.0,0.6044205614232956,1.9130434782608696,0.6044205614232956,23.0,12.088411228465912,1.9130434782608696,0,False,2,-1.0,False,True,1.1565445252295001,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,68.60000000000026,15,0.6,0.100000000000108,3.399999999999693,1.995552294035595,True,False,2.0905785937515757,0.2952187012526558,22.0,2.086104367127008,0.049999999997979216,,,,,0.5957900140352539,22.0,11.915800280705078,1.9090909090909092,2,False,1,0.0,True,False,1.0927213351617662,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,68.70000000000037,8,1.5,3.500000000000142,0.100000000000108,1.980732776965634,False,True,2.075053385392569,0.2922580635921847,22.0,2.131367627525512,1.0499999999978087,1.730821849465132,21.0,0.517860686376415,1.9047619047619047,0.7048304084982373,19.0,14.096608169964746,1.894736842105263,1,False,3,-3.0,True,False,1.1248884700829092,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,68.70000000000037,21,1.5,3.500000000000142,0.100000000000108,1.980732776965634,False,True,2.075053385392569,0.2922580635921847,22.0,2.131367627525512,1.0499999999978087,1.730821849465132,21.0,0.517860686376415,1.9047619047619047,0.7048304084982373,19.0,14.096608169964746,1.894736842105263,1,False,3,-3.0,True,False,1.1248884700829092,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,75.99999999999984,23,0.6000000000004206,0.6000000000004206,2.7999999999992724,1.4204239294213943,False,False,1.491445125892464,0.2207425940958638,21.0,1.460800785411985,0.049999999997979216,,,,,0.4370705729341422,21.0,8.741411458682844,1.9047619047619047,0,False,1,0.0,True,True,0.7669204123412923,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,77.99999999999962,7,1.5,6.000000000000227,1.299999999999244,1.4759055638964682,False,True,1.5429921804372166,0.2364070560443269,23.0,1.814220955602294,0.9999999999980389,1.7302944014624544,22.0,0.4941709254710904,1.9090909090909092,0.4956124544442453,23.0,9.912249088884906,1.9130434782608696,0,False,2,0.0,True,True,0.9483427722466536,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,85.7999999999994,19,0.6,0.200000000000216,1.7999999999995566,1.3511168020024198,True,False,1.4125312020934389,0.1848584329254715,23.0,1.4550512476432826,0.39999999999784563,,,,,0.3809315258493999,24.0,7.618630516987998,1.9166666666666667,1,False,2,1.0,True,False,0.7591571726834517,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,89.09999999999921,12,1.5,3.6999999999997897,3.0999999999995964,1.319964844057431,False,True,1.3799632460600415,0.1811632287593113,23.0,1.5961595169138552,1.0499999999978087,1.5961595169138552,22.0,0.4558620920267273,1.9090909090909092,0.4558620920267273,22.0,9.117241840534545,1.9090909090909092,0,False,2,-1.0,False,True,0.836083556478686,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,92.799999999999,10,1.000000000000398,1.000000000000398,3.6999999999997897,1.1167861148458118,False,False,1.1699664060289456,0.1221639079194545,22.0,1.169995366596502,0.04999999999787974,,,,,0.3341498953121515,22.0,6.68299790624303,1.9090909090909092,0,False,1,0.0,True,True,0.6128547158362629,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,96.0999999999988,18,1.000000000000398,1.000000000000398,2.2999999999994003,1.5482625873979137,False,False,1.6219893772740046,0.1962365439416395,22.0,1.6132249446806153,0.04999999999787974,,,,,0.4607359667996746,22.0,9.214719335993491,1.9090909090909092,0,False,1,0.0,True,True,0.8450225900707985,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,99.59999999999896,15,1.2000000000000455,1.2000000000000455,2.4999999999997584,1.3137577360514596,False,False,1.3763176282443863,0.1455074150325009,22.0,2.2486347831100537,1.149999999997462,2.2445943343577897,21.0,0.67158105439121,1.9047619047619047,0.6727899538309545,21.0,13.45579907661909,1.9047619047619047,0,True,2,-1.0,False,True,1.1805332611327783,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,107.39999999999864,12,0.6,0.20000000000031548,3.299999999999841,1.4502187859290725,True,False,1.5161378216531212,0.1977627745802303,23.0,1.538886648453227,0.29999999999738236,,,,,0.4028795824573397,24.0,8.057591649146794,1.9166666666666667,2,False,2,1.0,True,False,0.8028973818016837,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,107.99999999999814,5,1.100000000000378,1.100000000000378,0.39999999999918145,1.4266694546292482,False,False,1.488698561352259,0.2499709555221641,24.0,2.285350059416951,0.39999999999784563,2.285350059416951,23.0,0.6243164310908949,1.9130434782608696,0.6243164310908949,23.0,12.486328621817897,1.9130434782608696,2,False,3,-1.0,True,False,1.1946148037861335,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,109.09999999999852,18,1.5,2.3999999999993236,1.100000000000378,1.727288694140381,False,True,1.8095405367184945,0.2894145106757914,22.0,1.7626225381729803,0.04999999999742499,1.6647013538602342,21.0,0.4980774803531709,1.9047619047619047,0.5034038197250936,22.0,10.068076394501873,1.9090909090909092,0,False,2,0.0,True,True,0.923278472376323,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,111.49999999999784,6,1.5,2.0999999999998806,2.3999999999993236,1.4812115053704678,False,True,1.555272080638991,0.1660267898410306,21.0,1.7668121399895964,1.0499999999979224,1.7668121399895964,20.0,0.5550604039264577,1.9,0.5550604039264577,20.0,11.101208078529154,1.9,0,False,2,-1.0,False,True,0.929901126310314,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,113.59999999999772,9,1.5,1.8000000000009209,2.0999999999998806,1.2697778891402085,False,True,1.336608304358114,0.1523802055083757,20.0,2.203898463207897,0.9999999999979252,2.203898463207897,19.0,0.7288159180286069,1.894736842105263,0.7288159180286069,19.0,14.576318360572138,1.894736842105263,0,False,2,-1.0,False,True,1.1631686333597235,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,119.39999999999829,15,0.6,0.09999999999955378,2.29999999999977,1.5936532037708366,True,False,1.669541451569448,0.2571657865525641,22.0,1.7390526708011644,0.1999999999970754,,,,,0.4750778343299693,23.0,9.501556686599386,1.9130434782608696,1,False,2,1.0,True,False,0.9090502597369723,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,129.89999999999725,23,1.5,2.299999999999528,2.4999999999989626,1.3541575826873757,False,True,1.4130339993259573,0.2207208218058941,24.0,2.08613895754918,0.9999999999982663,2.08613895754918,23.0,0.569895549861215,1.9130434782608696,0.569895549861215,23.0,11.397910997224301,1.9130434782608696,0,False,2,-1.0,False,True,1.0904817278097987,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,132.19999999999678,20,0.6,0.4000000000003183,2.299999999999528,1.4771340482410384,True,False,1.5442765049792673,0.2495636478427841,23.0,1.6468294637500964,0.3999999999991246,,,,,0.4498841169593497,23.0,8.997682339186994,1.9130434782608696,1,False,1,0.0,True,False,0.8608426742330049,False,False,True,8.4,1.608872490863482,1.0
B2,12.0,3,132.5999999999971,22,0.6,0.3999999999996646,0.4000000000003183,1.5752281827174837,True,False,1.6468294637500964,0.2654581866809761,23.0,2.272212617060632,0.5999999999989427,2.272212617060632,22.0,0.6489424059228837,1.9090909090909092,0.6489424059228837,22.0,12.978848118457673,1.9090909090909092,2,True,2,-1.0,False,False,1.1902066089365215,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,132.99999999999676,16,1.5,4.900000000000489,0.3999999999996646,1.5302093384430204,False,True,1.5997643083722486,0.266527771539451,23.0,2.318209743310137,0.5499999999993577,2.272212617060632,22.0,0.6489424059228837,1.9090909090909092,0.6620791544603097,22.0,13.241583089206195,1.9090909090909092,2,False,4,-1.0,True,False,1.2143003417338811,False,True,False,8.4,1.608872490863482,1.0
B2,12.0,3,140.99999999999673,21,0.6,0.0999999999994543,0.3999999999996362,1.8606334085477043,True,False,1.945207654390782,0.4004020981459981,23.0,1.932050081071752,0.050000000001091394,,,,,0.5058095284218815,24.0,10.11619056843763,1.9166666666666667,4,False,2,1.0,True,False,1.0080261292548272,True,False,False,8.4,1.608872490863482,1.0
B2,12.0,3,141.0999999999962,25,1.5,7.900000000000546,0.09999999999942588,1.851547994360429,False,True,1.932050081071752,0.4020212597084401,24.0,1.8790717247245696,1.6484591469634324e-12,1.789276690443619,23.0,0.4887981309510549,1.9130434782608696,0.4919398271635842,24.0,9.838796543271684,1.9166666666666667,4,False,3,0.0,True,False,0.9803852476823841,True,False,False,8.4,1.608872490863482,1.0
B2,12.0,3,150.39999999999574,11,1.5,inf,1.2999999999995566,3.6497362966891163,False,True,3.808420483501686,0.7327267924740853,24.0,3.790202644750612,4.206412995699793e-12,2.9010726719126607,23.0,0.7925207472705154,1.9130434782608696,0.9922727320304272,24.0,19.845454640608544,1.9166666666666667,0,False,2,0.0,True,True,1.9774970320437975,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,4,21.400000000000038,19,1.5,8.0,4.300000000000054,1.0140240318489084,False,True,1.0581120332336436,0.0389994195839779,24.0,1.9952841153154908,1.0000000000001457,1.9952454703853504,23.0,0.5450650879887764,1.9130434782608696,0.5450756450869179,23.0,10.901512901738357,1.9130434782608696,0,False,2,-1.0,False,True,1.0429894239149156,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,4,45.10000000000037,6,1.5,8.0,15.700000000000333,0.9659786191733687,False,True,1.0079776895722108,0.0068984667597831,24.0,1.9263924410334348,1.0499999999991516,1.9263924410334348,23.0,0.5262556817983954,1.9130434782608696,0.5262556817983954,23.0,10.525113635967909,1.9130434782608696,0,False,2,-1.0,False,True,1.006977866903841,True,False,False,8.4,1.608872490863482,1.0
baseline,12.0,4,54.4000000000005,11,1.5,7.0000000000000995,1.3000000000001322,1.0662015700435732,False,True,1.1125581600454677,0.0935769273124161,24.0,2.0233428139076417,1.0499999999984837,2.0233428139076417,23.0,0.5527407756405172,1.9130434782608696,0.5527407756405172,23.0,11.054815512810343,1.9130434782608696,0,False,2,-1.0,False,True,1.0576564709062672,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,4,61.4000000000006,14,0.9999999999999005,0.9999999999999005,7.0000000000000995,1.0888445558388835,False,False,1.1383374901951964,0.0584086322500242,23.0,1.1362367047860151,0.049999999998043165,,,,,0.3103993812604191,23.0,6.207987625208382,1.9130434782608696,0,False,1,0.0,True,True,0.593941913865417,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,4,63.20000000000063,17,1.5,3.3999999999998636,0.8000000000001251,1.6927691112736014,False,True,1.7697131617860378,0.2128078331644357,23.0,1.9645981000942605,1.0999999999978627,1.953714806844522,22.0,0.5579796440356684,1.9090909090909092,0.5610879053193267,22.0,11.221758106386535,1.9090909090909092,1,False,2,-1.0,False,False,1.0290751952874697,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,4,66.60000000000049,5,1.5,2.800000000000111,3.3999999999998636,1.4618963655193389,False,True,1.531510478163117,0.1713284315469864,22.0,1.7844762529361484,1.0499999999978087,1.7844762529361484,21.0,0.5339140463552043,1.9047619047619047,0.5339140463552043,21.0,10.678280927104087,1.9047619047619047,0,False,2,-1.0,False,True,0.9368500327914779,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,4,71.00000000000024,13,0.6,0.20000000000038654,1.599999999999639,1.082440103591522,True,False,1.1339848704292137,0.1271870669966604,22.0,1.185041710306207,0.2999999999978513,,,,,0.3237320288083012,23.0,6.474640576166024,1.9130434782608696,1,False,2,1.0,True,False,0.6194536212964263,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,4,74.70000000000003,21,1.5,1.9999999999998863,0.09999999999953957,1.2313797958068935,False,True,1.2873516047072069,0.1781621207054227,23.0,1.968039615127887,1.0499999999978087,1.968039615127887,22.0,0.5620707997144958,1.9090909090909092,0.5620707997144958,22.0,11.241415994289916,1.9090909090909092,1,False,2,-1.0,False,False,1.0308778936384169,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,4,76.69999999999992,12,1.5,2.300000000000324,1.9999999999998863,1.3308819793858264,False,True,1.3942573117375323,0.1515319890765449,22.0,1.9821395911980908,0.9999999999978115,1.9821395911980908,21.0,0.5930547788664189,1.9047619047619047,0.5930547788664189,21.0,11.861095577328378,1.9047619047619047,0,False,2,-1.0,False,True,1.0406232853789976,False,True,False,8.4,1.608872490863482,1.0
baseline,12.0,4,79.9,14,1.5,2.8000000000000256,0.8999999999997641,1.545742972104329,False,True,1.6193497802997732,0.2726737290647624,22.0,1.662913945337802,1.0499999999975387,1.662913945337802,21.0,0.4975426889738341,1.9047619047619047,0.4975426889738341,21.0,9.950853779476681,1.9047619047619047,1,False,2,-1.0,False,False,0.8730298213023461,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,4,91.89999999999894,11,1.5,8.0,3.999999999998934,1.057531371133127,False,True,1.103510995965002,0.0848979201435387,24.0,1.6842041382995048,1.1499999999979167,1.680792032893741,23.0,0.4591620785001069,1.9130434782608696,0.4600942041762828,23.0,9.201884083525655,1.9130434782608696,0,False,2,-1.0,False,True,0.8803794359292866,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,4,106.29999999999824,24,0.6,0.29999999999998295,6.399999999999295,1.005899539403247,True,False,1.049634301985997,0.0502069419641289,24.0,1.049549878920698,0.04999999999786553,,,,,0.2747715157661101,24.0,5.495430315322202,1.9166666666666667,1,False,1,0.0,True,False,0.5475912411760163,False,False,True,8.4,1.608872490863482,1.0
baseline,12.0,4,106.59999999999822,18,1.5,7.700000000000017,0.29999999999998295,1.0053706540435758,False,True,1.0490824216106878,0.0491863079665604,24.0,1.9975633110047728,0.7499999999978257,1.9975633110047728,23.0,0.5456982802550518,1.9130434782608696,0.5456982802550518,23.0,10.913965605101037,1.9130434782608696,1,False,3,-1.0,True,False,1.0441808216615858,False,True,False,8.4,1.608872490863482,1.0
