tau_fit,tau_fit_r2,egap_final,egap_late_std,settled,method,N,tau_xy,loss,delay,repeats,seed
212.42678714294055,0.1372764879831773,0.0148462800725894,1.2876269784601585e-06,True,B2,24,1.0,0.0,0.05,2,0
,0.0001462016152188328,0.1086681535960065,1.339516149786295e-05,False,B2,24,1.0,0.0,0.1,2,0
