tau_fit,tau_fit_r2,egap_final,egap_late_std,settled,effort_mean_v2,sat_frac,fairness_p95,method,N,tau_xy,loss,delay,repeats,seed,agent_state_timeout
22.414974782825656,0.9351498055359193,0.0002458748356982,8.034589095912775e-05,True,1.6098309936621456e-05,0.0,0.009135096323865947,baseline,24,1.0,0.0,0.1,2,0,0.2
3.117515967864256,0.9897422502601839,3.056191994954724e-05,9.98668310403185e-06,True,3.7825833124158404e-05,0.0,0.01571548215950901,B2,24,1.0,0.0,0.1,2,0,0.2
