tau_fit,tau_fit_r2,egap_final,egap_late_std,settled,effort_mean_v2,sat_frac,fairness_p95,method,N,tau_xy,loss,delay,repeats,seed,agent_state_timeout
31.139647885101024,0.9332443478063523,0.0012026559109208,0.00024827225649795716,True,1.7412428040938718e-05,0.0,0.017224908184836914,baseline,24,1.0,0.0,0.5,2,0,0.2
8.874844577434605,0.962077878564541,0.0003322599146665,6.859091918587336e-05,True,2.8607869407385222e-05,0.0,0.04160777026193583,B2,24,1.0,0.0,0.5,2,0,0.2
