tau_fit,tau_fit_r2,egap_final,egap_late_std,settled,effort_mean_v2,sat_frac,fairness_p95,method,N,tau_xy,loss,delay,repeats,seed,agent_state_timeout
25.55122221077661,0.9341084981907846,0.0005159569290857,0.00013898566572195954,True,1.637145219507543e-05,0.0,0.00847997750082731,baseline,24,1.0,0.0,0.25,2,0,0.2
4.797444745445818,0.9893423544930039,9.351670419530902e-05,2.5191024577547476e-05,True,3.156863059230812e-05,0.0,0.02664319578929161,B2,24,1.0,0.0,0.25,2,0,0.2
