egap_mean_steady20,egap_p90_steady20,egap_max_steady20,gmax_mean_steady20,gmax_max_steady20,frac_gmax_gt125_steady20,frac_gmax_gt150_steady20,n_samples_steady20,t_last_failure,t_close_125_after_last,t_close_110_after_last,censored_125,censored_110,n_failure_start,n_failure_end,n_pulse_injected,n_dual_pulse_event_completed_saida,n_dual_pulse_event_completed_entrada,n_dual_pulse_self_shift_saida,n_dual_pulse_self_shift_entrada,n_landed_events,dp_seq_max,ent_total,ent_legit_id,ent_spur_id,ent_legit_cnt,ent_spur_cnt,order_swap_frac,effort_mean_v2,sat_frac,fairness_p95,assert_alive_deficit_max,assert_alive_excess_max,assert_tol_s,method,N,radius,range_aa,range_at,c_hops,c_hops_post,fd_timeout,rate_total,off_time,tau_xy,seed,dt,budget,git_commit,git_dirty,experiment_seed,control_period,k_e_tau,composition_mode,num_agents,encirclement_radius,sim_duration,protection_angle_deg,dual_pulse_integration,dual_pulse_delta_scale,dual_pulse_ttl_hops,dual_pulse_t_ff,dual_pulse_multiplicity,dual_pulse_consume_ff_only,communication_delay,communication_failure_rate,communication_range,comm_role_aware_ranges,comm_range_agent_agent,comm_range_agent_target,agent_state_timeout,broadcast_repeats,deterministic_failure_enable,deterministic_failure_agent_id,deterministic_failure_agent_ids,deterministic_failure_time,deterministic_failure_off_time,failure_enable,failure_mean_per_min,experiment_reproducible,vm_tau_xy,vm_max_speed_xy,target_motion_speed_xy,target_swarm_spin_enable,target_swarm_omega_ref,init_radius_range,init_angles_equidistant,ent_legit_ang,ent_spur_ang,ent_ang_undef,ent_W,ent_total_2w,ent_legit_ang_2w,ent_spur_ang_2w,ent_ang_undef_2w,ent_legit_id_2w,ent_spur_id_2w,ent_legit_cnt_2w,ent_spur_cnt_2w,ent_W_2w
0.1329123494192603,0.23001104939245254,0.3577642882035693,1.3355697749383357,2.392880511738332,0.46370370370370373,0.23555555555555555,2700,153.59999999999602,inf,inf,True,True,27,23,191,0,0,0,0,0,0,0,0,0,0,0,0.6516129032258065,0.0019708391629719804,0.0,0.4845982669989557,0.0,0.0,1.1,baseline,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,12.0,8.0,1.0,7,0.05,150.0,50d24bb,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.1681190975269736,0.27947643227713764,0.3978654113705256,1.4340746706912866,2.499148316904462,0.7188888888888889,0.3433333333333333,2700,153.59999999999602,inf,inf,True,True,27,23,245,0,738,2,37,43,12,41,13,28,21,20,0.6516129032258065,0.0029051547827175957,0.0,0.5522462041676827,0.0,0.0,1.1,B2,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,12.0,8.0,1.0,7,0.05,150.0,50d24bb,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,17.0,24.0,0.0,1.5,41.0,17.0,24.0,0.0,13.0,28.0,26.0,15.0,3.0
0.09949051120451124,0.18468794842601222,0.267303253517914,1.226339731110389,2.086342841548636,0.2785185185185185,0.12111111111111111,2700,154.79999999999595,inf,inf,True,True,24,22,107,0,0,0,0,0,0,0,0,0,0,0,0.8451612903225807,0.0007872434273102463,0.0,0.2466992175811531,0.0,0.0,0.35,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,0,0.05,150.0,50d24bb,False,0,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.18148699672613447,0.2676631977894249,0.363628098962852,1.4110306749457553,2.5805147537075723,0.7062962962962963,0.2840740740740741,2700,154.79999999999595,inf,inf,True,True,24,22,140,185,754,14,39,54,9,40,15,25,27,13,0.8129032258064516,0.0016267883994649157,0.0,0.22259405291273673,0.0,0.0,0.35,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,0,0.05,150.0,50d24bb,False,0,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,21.0,19.0,0.0,0.75,40.0,21.0,19.0,0.0,15.0,25.0,27.0,13.0,1.5
0.13962546987777769,0.2449748864638179,0.4304509155439003,1.3578062595140044,2.527173567675028,0.5155555555555555,0.2737037037037037,2700,153.6999999999959,inf,inf,True,True,29,28,152,0,0,0,0,0,0,0,0,0,0,0,0.33548387096774196,0.0016864885504910244,0.0,0.3088126560382406,0.0,0.0,0.35,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,1,0.05,150.0,50d24bb,False,1,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.1745365928189665,0.27263901111419886,0.3641812655984496,1.3893830883439384,2.405757484951664,0.654074074074074,0.2822222222222222,2700,153.6999999999959,inf,inf,True,True,29,28,137,290,732,16,39,55,10,39,17,22,28,11,0.7612903225806451,0.002456675884263924,0.0,0.28000590367577344,0.0,0.0,0.35,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,1,0.05,150.0,50d24bb,False,1,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,25.0,14.0,0.0,0.75,39.0,26.0,13.0,0.0,18.0,21.0,30.0,9.0,1.5
0.12952061562510486,0.23214118167455616,0.3957203598077047,1.3281016948001938,2.300485646613774,0.4988888888888889,0.22740740740740742,2700,147.89999999999588,3.250000000004235,inf,False,True,29,28,143,0,0,0,0,0,0,0,0,0,0,0,0.1935483870967742,0.001456946117726987,0.0,0.2973205928888829,0.0,0.0,0.35,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,2,0.05,150.0,50d24bb,False,2,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.19972836647331144,0.31555939345619893,0.4616461148877475,1.4751840343856395,2.700431898444025,0.7737037037037037,0.4451851851851852,2700,147.89999999999588,inf,inf,True,True,29,28,167,209,711,13,36,49,13,36,10,26,21,15,0.5225806451612903,0.0025297333254771536,0.0,0.3015492420114126,0.0,0.0,0.35,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,2,0.05,150.0,50d24bb,False,2,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,18.0,18.0,0.0,0.75,36.0,19.0,17.0,0.0,11.0,25.0,25.0,11.0,1.5
0.15945581689412228,0.24624721465486643,0.3666452175609188,1.4091088306065882,2.293528271512081,0.67,0.29962962962962963,2700,150.39999999999574,3.500000000005002,inf,False,True,38,37,197,0,0,0,0,0,0,0,0,0,0,0,0.6516129032258065,0.001904737547282224,0.0,0.32507754992854043,0.0,0.0,0.35,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,3,0.05,150.0,50d24bb,False,3,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.2538825107520114,0.38289853928505047,0.4875357970083245,1.5470692970026858,2.7314001883953747,0.8214814814814815,0.5170370370370371,2700,150.39999999999574,inf,inf,True,True,38,37,235,312,1091,19,55,76,11,57,25,32,32,25,0.45806451612903226,0.003266040262910112,0.0,0.6546091811595703,0.0,0.0,0.35,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,3,0.05,150.0,50d24bb,False,3,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,27.0,30.0,0.0,0.75,57.0,30.0,27.0,0.0,27.0,30.0,39.0,18.0,1.5
0.12848498831994248,0.246384522563887,0.5155946418220114,1.3386091030129545,3.079884291750718,0.4437037037037037,0.2518518518518518,2700,153.19999999999604,inf,inf,True,True,31,26,166,0,0,0,0,0,0,0,0,0,0,0,0.05806451612903226,0.0014900262510763303,0.0,0.30000861241979543,0.0,0.0,0.35,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,4,0.05,150.0,50d24bb,False,4,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.17502346710589045,0.30498642551737104,0.6082373641152923,1.4305738518003444,2.9916556125743785,0.6396296296296297,0.35444444444444445,2700,153.19999999999604,inf,inf,True,True,31,26,170,206,738,13,37,53,8,40,16,24,26,14,0.43870967741935485,0.002284503858809154,0.0,0.30559517093580163,0.0,0.0,0.35,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,4,0.05,150.0,50d24bb,False,4,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,21.0,19.0,0.0,0.75,40.0,21.0,19.0,0.0,16.0,24.0,30.0,10.0,1.5
0.112877678987394,0.20056744485434802,0.3709292097538317,1.2995346645008397,2.45842602471296,0.4088888888888889,0.21222222222222223,2700,149.5999999999958,3.100000000004684,inf,False,True,21,19,112,0,0,0,0,0,0,0,0,0,0,0,0.3741935483870968,0.000917249121911989,0.0,0.2173091734611683,0.0,0.0,0.35,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,5,0.05,150.0,50d24bb,False,5,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.1344637408248587,0.21270536555615197,0.30649239512978,1.3286226271491122,2.285518534745207,0.5588888888888889,0.2011111111111111,2700,149.5999999999958,inf,inf,True,True,21,19,101,211,585,11,28,41,7,29,10,19,16,13,0.4258064516129032,0.0018625683171387215,0.0,0.21497509666844755,0.0,0.0,0.35,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,5,0.05,150.0,50d24bb,False,5,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,15.0,14.0,0.0,0.75,29.0,19.0,10.0,0.0,13.0,16.0,21.0,8.0,1.5
0.11904090561541399,0.19695870327290296,0.3033034473971021,1.3067967735382047,2.186615593109559,0.4274074074074074,0.18555555555555556,2700,154.19999999999553,inf,inf,True,True,25,23,118,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0009890572511092495,0.0,0.21361951138586124,0.0,0.0,0.35,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,6,0.05,150.0,50d24bb,False,6,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.20777047001792906,0.2921625327429557,0.3948787883213558,1.4696475923762764,2.4598283017938605,0.8044444444444444,0.3788888888888889,2700,154.19999999999553,inf,inf,True,True,25,23,127,232,762,12,39,53,8,40,15,25,20,20,0.8774193548387097,0.0028091226673642934,0.0,0.28637960752374697,0.0,0.0,0.35,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,6,0.05,150.0,50d24bb,False,6,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,19.0,21.0,0.0,0.75,40.0,21.0,19.0,0.0,16.0,24.0,24.0,16.0,1.5
0.12525731139551646,0.21007340928865215,0.3576534337534228,1.307738961815461,2.3814408982686497,0.4103703703703704,0.20962962962962964,2700,153.59999999999602,inf,inf,True,True,27,23,133,0,0,0,0,0,0,0,0,0,0,0,0.6516129032258065,0.0010460608807328527,0.0,0.24326497844759434,0.0,0.0,0.35,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,7,0.05,150.0,50d24bb,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.2778522071511276,0.507916311754743,0.6439690938327545,1.6010786416710043,3.539402939420265,0.7381481481481481,0.5333333333333333,2700,153.59999999999602,inf,inf,True,True,27,23,226,236,710,17,42,66,14,49,12,37,26,23,0.6967741935483871,0.005467324142959206,0.0,0.8746839248797693,0.0,0.0,0.35,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,0.25,12.0,8.0,1.0,7,0.05,150.0,50d24bb,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,19.0,30.0,0.0,0.75,49.0,20.0,29.0,0.0,14.0,35.0,33.0,16.0,1.5
0.09933336654297162,0.18430049376558866,0.2881007693373555,1.2334119831485875,2.1425229906455256,0.31296296296296294,0.13444444444444445,2700,154.79999999999595,0.0,inf,False,True,24,22,102,0,0,0,0,0,0,0,0,0,0,0,0.8451612903225807,0.0007746387186301941,0.0,0.24271078439066746,0.0,0.0,1.1,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,0,0.05,150.0,50d24bb,False,0,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.19154442427371754,0.2925722975333724,0.3971176976084206,1.4281376825891927,2.664864029842576,0.6922222222222222,0.30703703703703705,2700,154.79999999999595,inf,inf,True,True,24,22,119,147,678,8,32,41,8,33,17,16,25,8,0.2903225806451613,0.0016005501700329726,0.0,0.2859533349886271,0.0,0.0,1.1,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,0,0.05,150.0,50d24bb,False,0,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,19.0,14.0,1.0,1.5,33.0,19.0,14.0,1.0,17.0,16.0,26.0,7.0,3.0
0.13597374774249307,0.24728581308378775,0.4305637657330969,1.3565971348815618,2.5291325255458523,0.5159259259259259,0.2748148148148148,2700,153.6999999999959,inf,inf,True,True,29,28,142,0,0,0,0,0,0,0,0,0,0,0,0.33548387096774196,0.0016024991403360432,0.0,0.32078428706942647,0.0,0.0,1.1,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,1,0.05,150.0,50d24bb,False,1,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.2027101417096205,0.3024431728353478,0.6505548662948283,1.4950285593078465,3.0982997028758,0.7633333333333333,0.3925925925925926,2700,153.6999999999959,inf,inf,True,True,29,28,154,151,680,16,37,53,15,37,19,18,29,8,0.7612903225806451,0.002634992885308839,0.0,0.499129531126578,0.0,0.0,1.1,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,1,0.05,150.0,50d24bb,False,1,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,22.0,15.0,0.0,1.5,37.0,22.0,15.0,0.0,19.0,18.0,30.0,7.0,3.0
0.12626991574840293,0.2279971787153081,0.3300036198895065,1.3275927868601491,2.201192082567012,0.4925925925925926,0.25703703703703706,2700,147.89999999999588,3.950000000004394,inf,False,True,29,28,137,0,0,0,0,0,0,0,0,0,0,0,0.14838709677419354,0.0013388613941403853,0.0,0.31004693651409665,0.0,0.0,1.1,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,2,0.05,150.0,50d24bb,False,2,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.15839206822278815,0.2796594168423895,0.3968595911118664,1.3382068412069852,2.2325339681921617,0.5140740740740741,0.26185185185185184,2700,147.89999999999588,2.6500000000040984,3.1000000000042007,False,False,29,28,140,281,645,16,36,52,13,36,18,18,29,7,0.41935483870967744,0.0023873716469833845,0.0,0.27444998904054835,0.0,0.0,1.1,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,2,0.05,150.0,50d24bb,False,2,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,24.0,12.0,0.0,1.5,36.0,24.0,12.0,0.0,18.0,18.0,31.0,5.0,3.0
0.15747669760574912,0.2504566803372921,0.3642534892471428,1.4169219371633628,2.3041217645949867,0.6592592592592592,0.31851851851851853,2700,150.39999999999574,4.250000000005173,inf,False,True,38,37,190,0,0,0,0,0,0,0,0,0,0,0,0.22580645161290322,0.001829710876788331,0.0,0.2985717743698531,0.0,0.0,1.1,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,3,0.05,150.0,50d24bb,False,3,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.19465315691496493,0.3031902188042173,0.3931637314894786,1.4884302121681885,2.394505766991395,0.774074074074074,0.47555555555555556,2700,150.39999999999574,3.900000000005093,inf,False,True,38,37,174,299,786,19,40,60,9,41,18,23,32,9,0.8580645161290322,0.0032896498156093487,0.0,0.31906480997324593,0.0,0.0,1.1,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,3,0.05,150.0,50d24bb,False,3,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,28.0,13.0,0.0,1.5,41.0,28.0,13.0,0.0,19.0,22.0,34.0,7.0,3.0
0.12344412392973647,0.22924730905613494,0.507510663610384,1.331991801319823,3.0560856568881216,0.43,0.24481481481481482,2700,153.19999999999604,inf,inf,True,True,31,26,155,0,0,0,0,0,0,0,0,0,0,0,0.05806451612903226,0.0012537879733131774,0.0,0.4911596947759328,0.0,0.0,1.1,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,4,0.05,150.0,50d24bb,False,4,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.19287606334957613,0.3243752092350894,0.3919074651611979,1.480016063859128,2.5132524185515472,0.7296296296296296,0.45037037037037037,2700,153.19999999999604,inf,inf,True,True,31,26,157,228,690,13,36,50,10,37,16,21,25,12,0.432258064516129,0.0020459470338176637,0.0,0.2494227782517386,0.0,0.0,1.1,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,4,0.05,150.0,50d24bb,False,4,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,19.0,18.0,0.0,1.5,37.0,19.0,18.0,0.0,16.0,21.0,28.0,9.0,3.0
0.1098050379897413,0.1964940938842868,0.3384520700498517,1.2924896488914213,2.4461169391953232,0.38592592592592595,0.20185185185185187,2700,149.5999999999958,3.8500000000048544,inf,False,True,21,19,107,0,0,0,0,0,0,0,0,0,0,0,0.3741935483870968,0.0008714898372448453,0.0,0.2773337358557638,0.0,0.0,1.1,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,5,0.05,150.0,50d24bb,False,5,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.1665469287843937,0.28297459870342984,0.402623234609803,1.4138908585381973,2.67095679601849,0.654074074074074,0.33,2700,149.5999999999958,inf,inf,True,True,21,19,103,170,499,10,24,35,9,25,12,13,17,8,0.3741935483870968,0.0016868779835334158,0.0,0.2658248146335886,0.0,0.0,1.1,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,5,0.05,150.0,50d24bb,False,5,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,15.0,10.0,0.0,1.5,25.0,15.0,10.0,0.0,12.0,13.0,18.0,7.0,3.0
0.11472704377841511,0.19258465242517067,0.2930600428942645,1.299173332426235,2.1802956343385613,0.42962962962962964,0.17814814814814814,2700,154.19999999999553,0.0,inf,False,True,25,23,115,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0009102136187027712,0.0,0.23066718251603557,0.0,0.0,1.1,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,6,0.05,150.0,50d24bb,False,6,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.1896454632217813,0.26057446593087025,0.3821475198751721,1.4453300845865118,2.4922886403120623,0.7748148148148148,0.3251851851851852,2700,154.19999999999553,0.0,inf,False,True,25,23,113,190,627,10,32,42,6,32,15,17,21,11,0.8258064516129032,0.0017923167292091943,0.0,0.23487732773924122,0.0,0.0,1.1,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,6,0.05,150.0,50d24bb,False,6,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,19.0,13.0,0.0,1.5,32.0,19.0,13.0,0.0,15.0,17.0,22.0,10.0,3.0
0.1224867582301759,0.20845093765922018,0.3531205275438463,1.3093434135435944,2.2539393379782857,0.40296296296296297,0.22592592592592592,2700,153.59999999999602,inf,inf,True,True,27,23,128,0,0,0,0,0,0,0,0,0,0,0,0.6516129032258065,0.0009669972182399498,0.0,0.24061934951282038,0.0,0.0,1.1,baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,7,0.05,150.0,50d24bb,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.19409973412300596,0.2984674882240819,0.5011886485013975,1.4471061828682488,3.1649105786860074,0.7144444444444444,0.36148148148148146,2700,153.59999999999602,inf,inf,True,True,27,23,133,233,642,13,32,47,11,34,15,19,24,10,0.6516129032258065,0.0023879541084363166,0.0,0.36165017155946333,0.0,0.0,1.1,B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,12.0,8.0,1.0,7,0.05,150.0,50d24bb,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,1.0,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,21.0,13.0,0.0,1.5,34.0,21.0,13.0,0.0,16.0,18.0,25.0,9.0,3.0
