egap_avg,egap_p90,egap_max,effort_mean_v2,sat_frac,fairness_p95,method,N,tau_xy,rate_total,off,seed
0.14888270537098852,0.23135051139613838,0.41239846499693,0.0012942393339645856,0.0,0.3045800595052657,baseline,24,0.2,24.0,8.0,0
0.12372790330118215,0.2203813943681407,0.4033260377163247,0.0057687379340946015,0.0,0.3354281199305237,B2,24,0.2,24.0,8.0,0
0.17862379033914236,0.27509242434454606,0.4831307277735918,0.0019009082624163228,0.0,0.2597203718255117,baseline,24,0.2,24.0,8.0,1
0.15049230545844694,0.2600609646575405,0.4336188904523711,0.007260585001381829,0.0,0.3109406505513538,B2,24,0.2,24.0,8.0,1
0.18786862451512237,0.29150108907462596,0.5235983921194722,0.002113823484963758,0.0,0.34434916312200364,baseline,24,0.2,24.0,8.0,2
0.15372871277702768,0.2693254161378745,0.4637921340644638,0.007926431076863381,0.0,0.3201303179824103,B2,24,0.2,24.0,8.0,2
