tb,mean
28.25,0.013807588204437143
28.5,0.013665478596693014
28.75,0.01352466337365903
29.0,0.013384943080202672
29.25,0.013245651850891754
29.5,0.013107155374993585
29.75,0.012970458110884616
30.0,0.012833370492260344
30.25,0.012702056685806883
30.5,0.01256811949176422
30.75,0.012438488925439844
31.0,0.012308229603155182
31.25,0.012178448325476026
31.5,0.012055175650430695
31.75,0.011928345247777758
32.0,0.011803896129280018
32.25,0.011681265940542635
32.5,0.011560937371363243
32.75,0.011442605014686646
33.0,0.011325371378380038
33.25,0.011203045865567834
33.5,0.011086564461163906
33.75,0.010973438891740748
34.0,0.010859289576330037
34.25,0.010745607742394863
34.5,0.010633580320074854
34.75,0.010522463424683914
35.0,0.010414946084632733
35.25,0.010307203205942174
35.5,0.01019873000542567
35.75,0.010092251271093634
36.0,0.00998817109320512
36.25,0.009885435203708914
36.5,0.009783253630111661
36.75,0.009680166687574257
37.0,0.009580400256211152
37.25,0.009481774181253903
37.5,0.00938420077856606
37.75,0.009286708036210936
38.0,0.009188151750152064
38.25,0.00909312342447875
38.5,0.008999515989508081
38.75,0.008908156009596867
39.0,0.008814025455023234
39.25,0.008724268334856084
39.5,0.008631379018072247
39.75,0.008542122558349753
40.0,0.00845410996085332
40.25,0.008366314958106266
40.5,0.008279740422409233
40.75,0.008195551721646254
41.0,0.008110579785812639
41.25,0.00802687568118155
41.5,0.007942891532832624
41.75,0.007860493777285732
42.0,0.0077786419638783836
42.25,0.007699193237924269
42.5,0.007618280186059458
42.75,0.007538882682000915
43.0,0.007462070260617565
43.25,0.007385209353319871
43.5,0.007309197774290602
43.75,0.007233543204970379
44.0,0.007159679909894299
44.25,0.007084215869014128
44.5,0.007012550480947192
44.75,0.006939750230262723
45.0,0.0068682262862546336
45.25,0.006795770148233331
45.5,0.006725162761125989
45.75,0.006656171363225704
46.0,0.0065886235676981845
46.25,0.006520435406790477
46.5,0.0064527749928756034
46.75,0.006385527651923182
47.0,0.006319818587189814
47.25,0.006254499165138972
47.5,0.006190486599112455
47.75,0.006126888459327662
48.0,0.0060622394782710145
48.25,0.006001153267208603
48.5,0.005938489033916233
48.75,0.005877647662271655
49.0,0.005817562978099208
49.25,0.005758039338027552
49.5,0.005698549762438653
49.75,0.00563952159356684
50.0,0.005579952269879298
50.25,0.00552300975316889
50.5,0.005467231435108151
50.75,0.005410677161032461
51.0,0.005355103729720604
51.25,0.005299656073054277
51.5,0.005244626639454332
51.75,0.0051910439063715995
52.0,0.005137967214308669
52.25,0.005085156880819663
52.5,0.005032195294730068
52.75,0.00498030211843626
53.0,0.004929096601235587
53.25,0.004878595532272937
53.5,0.004829462216968486
53.75,0.004779612269761822
54.0,0.004731114888750259
54.25,0.004681455915945464
54.5,0.004633976661936385
54.75,0.0045869721471440235
55.0,0.004539982469885486
55.25,0.004492348618016214
55.5,0.004446443667802983
55.75,0.004401332084039939
56.0,0.004356277022153013
56.25,0.004311957657805493
56.5,0.004267370374533802
56.75,0.004223427924678603
57.0,0.004180927077930321
57.25,0.00413777217719743
57.5,0.004095178115557554
57.75,0.0040534213037656764
58.0,0.004011527911625004
58.25,0.003970757852261065
58.5,0.003930249703727019
58.75,0.0038901130353719117
59.0,0.0038514653669243937
59.25,0.0038111190085315825
59.5,0.003772638795135888
59.75,0.003734334793438705
60.0,0.0036949304586883576
60.25,0.0036579741398775484
60.5,0.003620553651098366
60.75,0.0035834659808470404
61.0,0.003547282781372827
61.25,0.003511193205806588
61.5,0.0034752445674663163
61.75,0.0034395810888766414
62.0,0.003404417014155853
62.25,0.003370389973815994
62.5,0.003335399006722244
62.75,0.0033018061732299664
63.0,0.003268339175172061
63.25,0.0032349406940589452
63.5,0.003201657760439333
63.75,0.003169317355888444
64.0,0.0031382512639408413
64.25,0.003105751129019561
64.5,0.0030742712769281405
64.75,0.0030435014254567567
65.0,0.0030124163720859974
65.25,0.0029812682933676145
65.5,0.002950862978899131
65.75,0.002921551999672802
66.0,0.0028921495804212502
66.25,0.0028622893594087333
66.5,0.0028335889139419466
66.75,0.002804744057041378
67.0,0.0027765146965593123
67.25,0.0027482249291142357
67.5,0.0027204671411945438
67.75,0.0026932549149460434
68.0,0.0026658201229808253
68.25,0.0026389768791591725
68.5,0.0026128382488970468
68.75,0.002585796904849868
69.0,0.002559818836374588
69.25,0.0025344815425108577
69.5,0.002508983521295198
69.75,0.0024835690920630943
70.0,0.0024588032470875725
70.25,0.0024336761896447128
70.5,0.0024090851967043386
70.75,0.002384798502250541
71.0,0.002361073650777373
71.25,0.002337190614593912
71.5,0.002313032568149574
71.75,0.002290307414358901
72.0,0.002267204942725779
72.25,0.002244667899984418
72.5,0.0022223411190125035
72.75,0.0021998533601186297
73.0,0.00217760190104163
73.25,0.0021560977303688926
73.5,0.0021341727610396165
73.75,0.0021130180916681886
74.0,0.002091814272014358
74.25,0.002070839804927153
74.5,0.0020505488984458625
74.75,0.002029950624322588
75.0,0.0020099229320934566
75.25,0.0019900892815803706
75.5,0.0019702808441061713
75.75,0.001950404334172371
76.0,0.0019308903917572054
76.25,0.00191191985161086
76.5,0.0018924265373860315
76.75,0.0018738840069313996
77.0,0.0018552867021433665
77.25,0.0018368513105853734
77.5,0.001818437155235928
