tb,mean
-0.0,0.00023263028497583205
0.25,0.00773056942825187
0.5,0.015378667567262081
0.75,0.01629291404226957
1.0,0.015776146989107304
1.25,0.014735257967199444
1.5,0.013407324366472859
1.75,0.011852842688724658
2.0,0.010211683960075124
2.25,0.008569059424896221
2.5,0.007158914600012115
2.75,0.008100753079092004
3.0,0.009360770186647301
3.25,0.009953556383379771
3.5,0.009933342130920453
3.75,0.009400103264502918
4.0,0.008474720803962763
4.25,0.007307833985463679
4.5,0.006050484089827399
4.75,0.004818318352398647
5.0,0.0043659289887501415
5.25,0.005090837422270632
5.5,0.005507984839029012
5.75,0.005578162695284867
6.0,0.005358355411942361
6.25,0.004916459377333385
6.5,0.004366196140222267
6.75,0.004109269745205689
7.0,0.00391860221863536
7.25,0.003727161317244362
7.5,0.0035522802343029747
7.75,0.003500027215450067
8.0,0.00361810841264287
8.25,0.0036561180687611264
8.5,0.0036178254033099443
8.75,0.003515706430607325
9.0,0.0033705736154858302
9.25,0.00320059205673711
9.5,0.003085304403504413
9.75,0.003084673512035322
10.0,0.003083174331247565
10.25,0.003073835717330758
10.5,0.0030552256320496678
10.75,0.003027299525934354
11.0,0.0029910625738692877
11.25,0.002947365161815684
11.5,0.0029000990160341655
11.75,0.0028511785130527767
12.0,0.0028040847357256255
12.25,0.002759611667628458
12.5,0.00271909923113564
12.75,0.0026832090893276006
13.0,0.0026523154302955407
13.25,0.002625992918285337
13.5,0.0026032518373403086
13.75,0.002584303155480639
14.0,0.002566436458950994
14.25,0.0025508985293345365
14.5,0.0025344082866864534
14.75,0.002517521922576357
15.0,0.002498964037261067
15.25,0.002480061307956904
15.5,0.002459983793531046
15.75,0.002439366980794777
16.0,0.0024178809898273905
16.25,0.002396823547062511
16.5,0.002375395357511991
16.75,0.0023537071698890174
17.0,0.0023334990416885954
17.25,0.002314208964534202
17.5,0.0022963876969806945
17.75,0.0022797946892174877
18.0,0.0022634898102572394
18.25,0.0022483104948772532
18.5,0.002233990957164784
18.75,0.0022194768920965114
19.0,0.0022055012206620614
19.25,0.0021917826988603877
19.5,0.0021782679127774
19.75,0.0021644393286500262
20.0,0.0021509460539878528
20.25,0.002137575114090156
20.5,0.002124195528829168
20.75,0.00211085526643678
21.0,0.0020976717934545336
21.25,0.002084355509146646
21.5,0.0020716504520930067
21.75,0.002058996704436651
22.0,0.0020472376024573175
22.25,0.002035736175766611
22.5,0.0020238351899144235
22.75,0.002012627448102146
23.0,0.002001975364429966
23.25,0.0019908525132098444
23.5,0.0019801446317395566
23.75,0.0019697873210090026
24.0,0.001959505674737348
24.25,0.0019495602802999403
24.5,0.0019392916130307179
24.75,0.0019297432293768752
25.0,0.0019197065130638284
25.25,0.0019100174655348715
25.5,0.0019006153121651835
25.75,0.0018910007541179828
26.0,0.0018815213693816133
26.25,0.0018723311367080577
26.5,0.0018637029161850359
26.75,0.001854869252565261
27.0,0.001846217555296205
27.25,0.0018372845791875803
27.5,0.0018289945644455266
27.75,0.0018202983766417902
28.0,0.0018123073429760102
28.25,0.0018042259589170536
28.5,0.0017964888202860966
28.75,0.0017881948887452678
29.0,0.0017805378485107747
29.25,0.0017728574433767536
29.5,0.0017650793686054074
29.75,0.0017574304942546222
30.0,0.001749943552122852
30.25,0.0017426807485531508
30.5,0.0017358249811636288
30.75,0.001728467601874637
31.0,0.001721012811247448
31.25,0.0017140254825896988
31.5,0.001707084013231696
31.75,0.0017005678055857431
32.0,0.0016937842859525345
32.25,0.0016871297620291226
32.5,0.0016804591308707552
32.75,0.0016741099716933061
33.0,0.0016675310757083082
33.25,0.0016607883603625769
33.5,0.0016545264090525175
33.75,0.0016485958972692228
34.0,0.0016421283439279116
34.25,0.0016359472890536343
34.5,0.001630022993473892
34.75,0.0016239571779268717
35.0,0.0016179788502136716
35.25,0.0016121756243798351
35.5,0.0016067344393794272
35.75,0.001600964895900178
36.0,0.0015951549483879603
36.25,0.0015894088988284085
36.5,0.0015838035063744137
36.75,0.0015785431186501764
37.0,0.001573041768867401
37.25,0.0015676880631778853
37.5,0.001562460612127281
37.75,0.0015568514316611182
38.0,0.0015516992091991562
38.25,0.001546678364881683
38.5,0.0015413112751417044
38.75,0.0015359798443233318
39.0,0.001531168655244611
39.25,0.0015259843340138352
39.5,0.0015210937019005544
39.75,0.0015164514202097405
40.0,0.001511299241284277
40.25,0.0015064883864687644
40.5,0.0015016822348879364
40.75,0.0014967051384239547
41.0,0.001492055487146882
41.25,0.001487456156171185
41.5,0.0014829981860358026
41.75,0.001478461304371694
42.0,0.0014740202921383397
42.25,0.0014694567418502768
42.5,0.0014648090721427107
42.75,0.0014602416408324693
43.0,0.0014560051237352374
43.25,0.0014514963773355424
43.5,0.001447222368049465
43.75,0.0014431004750772595
44.0,0.0014389561462684309
44.25,0.0014346564952814897
44.5,0.0014303519100233456
44.75,0.0014260974152305558
45.0,0.0014219854935739464
45.25,0.0014182218944137081
45.5,0.0014140552991696357
45.75,0.0014099531394530028
46.0,0.001405811988361647
46.25,0.0014018193559733347
46.5,0.0013981028048933924
46.75,0.001394071637370379
47.0,0.0013900825837283844
47.25,0.0013867539610881196
47.5,0.0013827262024484416
47.75,0.0013790105439503942
48.0,0.0013749636447099166
48.25,0.0013712674484160703
48.5,0.0013674926629887098
48.75,0.0013636885277579522
49.0,0.0013601853030483831
49.25,0.0013567631534975172
49.5,0.0013533672007014026
49.75,0.0013495067394745503
50.0,0.0013459369880319697
50.25,0.0013424262234435368
50.5,0.001338660959006528
50.75,0.0013354269328253103
51.0,0.0013321175747548115
51.25,0.0013288406044159964
51.5,0.0013257936556427617
51.75,0.0013225398096700846
52.0,0.0013189495781925232
52.25,0.0013156391913374888
52.5,0.0013120070563443114
52.75,0.001309077229731043
53.0,0.0013057718792194503
53.25,0.001302655445109945
53.5,0.001299311041873067
53.75,0.0012960571312675172
54.0,0.001292987384311118
54.25,0.0012899178314823459
54.5,0.0012866729558840952
54.75,0.0012836291260017783
55.0,0.001280669919165035
55.25,0.0012778205174358266
55.5,0.0012747560970708177
55.75,0.0012717054420746745
56.0,0.0012686271323065384
56.25,0.0012656848457986531
56.5,0.0012625487304767417
56.75,0.0012600581119394994
57.0,0.0012570039313425905
57.25,0.0012540129191157495
57.5,0.001251326596940958
57.75,0.0012483297519471658
58.0,0.0012455835478183584
58.25,0.0012425729553922566
58.5,0.0012399373194319676
58.75,0.0012371397699264726
59.0,0.0012343981395885172
59.25,0.0012319081236608282
59.5,0.0012291989452149234
59.75,0.0012265698988532503
60.0,0.001223711599104446
60.25,0.0012211317900038005
60.5,0.0012185059077282712
60.75,0.0012156731432769834
61.0,0.0012131559089491074
61.25,0.00121048303868029
61.5,0.001207878794429151
61.75,0.0012056099505527984
62.0,0.0012029758264434885
62.25,0.0012004134313026932
62.5,0.0011979529980440217
62.75,0.0011956290283180915
63.0,0.0011932714236601348
63.25,0.0011906947962809823
63.5,0.0011882219466339038
63.75,0.001185896820602365
64.0,0.0011835332364344895
64.25,0.001181180508486114
64.5,0.0011789181013948762
64.75,0.0011763881500239674
65.0,0.0011739862412840367
65.25,0.0011718176385631352
65.5,0.0011694043388503525
65.75,0.0011670934320842502
66.0,0.0011648827904602748
66.25,0.001162711976588616
66.5,0.0011604308882812357
66.75,0.0011583720942884056
67.0,0.0011562039298575037
67.25,0.0011537878228565217
67.5,0.0011516663453320353
67.75,0.0011495397598703058
68.0,0.0011473414561315647
68.25,0.00114485956444004
68.5,0.0011428938415735434
68.75,0.0011406251040465942
69.0,0.0011386381855307908
69.25,0.0011364826518269566
69.5,0.0011344212178173109
69.75,0.0011323298746007873
70.0,0.001130326399690427
70.25,0.0011284579858937824
70.5,0.0011263058765713673
70.75,0.0011240826334275446
71.0,0.0011220664869425376
71.25,0.0011200155648625045
71.5,0.001117976103466593
71.75,0.0011160548935782778
72.0,0.0011140029927547463
72.25,0.001112162518410079
72.5,0.0011102601543252638
72.75,0.0011082860570084223
73.0,0.0011061896856729555
73.25,0.001104369409705176
73.5,0.0011024005402757644
73.75,0.0011004851828183514
74.0,0.001098586614503115
74.25,0.001096874554739792
74.5,0.0010949008660616985
74.75,0.0010928151418431841
75.0,0.0010911979057690456
75.25,0.00108934195443784
75.5,0.0010874952798803855
75.75,0.001085541759381636
76.0,0.0010838160408793366
76.25,0.0010821346674186486
76.5,0.0010802561969372874
76.75,0.0010784637856587516
77.0,0.0010765696936569315
77.25,0.0010747005129287672
77.5,0.00107295612328236
77.75,0.001071236278547345
78.0,0.0010695655973875593
78.25,0.0010676134050603336
78.5,0.0010658396987869357
78.75,0.001064179679312625
79.0,0.001062504044296314
79.25,0.0010605555578293764
79.5,0.0010590490700725385
79.75,0.0010574367619834734
80.0,0.0010557357166552262
80.25,0.0010540340791920153
80.5,0.001052275890383665
80.75,0.0010507583466107628
81.0,0.0010490880064383183
81.25,0.001047266721068811
81.5,0.0010457169779197282
81.75,0.001044200943496296
82.0,0.0010426590472939834
82.25,0.001040822510500042
82.5,0.0010392528625382208
82.75,0.001037863072931946
83.0,0.0010362773847263744
83.25,0.0010345123033320815
83.5,0.0010330046422784786
83.75,0.0010314828142449432
84.0,0.0010298976830102964
84.25,0.0010282916879003111
84.5,0.0010266763124450065
84.75,0.0010250672648798485
85.0,0.0010236104288654743
85.25,0.0010219248062332382
85.5,0.0010204469534740197
85.75,0.0010190008328869375
86.0,0.0010174201295206505
86.25,0.0010160225106141598
86.5,0.0010146088194303306
86.75,0.001012932855076177
87.0,0.0010115198390652149
87.25,0.001010034815188055
87.5,0.0010085136565379255
87.75,0.0010069581122526179
88.0,0.0010054887639035601
88.25,0.0010041297227323788
88.5,0.0010026927254959085
88.75,0.0010012337688356365
89.0,0.0009997894359793558
89.25,0.0009983021626783627
89.5,0.000996935811042051
89.75,0.0009954646500983711
90.0,0.0009941111521727974
90.25,0.00099260957719362
90.5,0.0009912590152586543
90.75,0.0009899970035028214
91.0,0.0009884732860499382
91.25,0.0009871517822381346
91.5,0.0009858323705887193
91.75,0.00098427858562305
92.0,0.00098282322756099
92.25,0.0009816466623385925
92.5,0.0009802230035433855
92.75,0.0009788025144697656
93.0,0.0009775366023230727
93.25,0.0009761194241798296
93.5,0.0009748343991832762
93.75,0.0009734152472394757
94.0,0.0009721187178166849
94.25,0.000970811757061224
94.5,0.0009694989142671552
94.75,0.0009679887076273822
95.0,0.0009667783335616336
95.25,0.0009654995177569892
95.5,0.0009640377619736623
95.75,0.0009628829706861686
96.0,0.0009616587157324521
96.25,0.0009603076137502124
96.5,0.0009588588752049601
96.75,0.0009577836009824334
97.0,0.0009565648590884839
97.25,0.0009551598206701126
97.5,0.0009539210875548444
97.75,0.0009525271229929057
98.0,0.00095141597199944
98.25,0.0009502209947368583
98.5,0.0009488647520533479
98.75,0.0009474866931434213
99.0,0.0009463228294625494
99.25,0.0009453289788985122
99.5,0.0009441024349186398
99.75,0.0009428147317069608
100.0,0.0009416441295646931
100.25,0.0009401782639198832
100.5,0.000938934458437069
100.75,0.0009376658361983871
101.0,0.0009365604180435776
101.25,0.0009354152278271176
101.5,0.0009342426828707211
101.75,0.0009329281331445954
102.0,0.0009317446469943057
102.25,0.000930599965721473
102.5,0.0009292651806464405
102.75,0.0009282473855654669
103.0,0.0009270974772537011
103.25,0.0009258320636937889
103.5,0.000924595813410223
103.75,0.0009234299773959037
104.0,0.0009221737405857175
104.25,0.0009210885766650599
104.5,0.0009199996342512544
104.75,0.0009188147210998855
105.0,0.0009176466488363712
105.25,0.0009164229652940375
105.5,0.0009152816579181612
105.75,0.0009142308633317759
106.0,0.0009131017897393591
106.25,0.0009119688194725628
106.5,0.000910809047287805
106.75,0.0009097687670566488
107.0,0.0009085621683087417
107.25,0.0009072454807855447
107.5,0.0009063330186585529
107.75,0.0009052504994817453
108.0,0.000903933579291459
108.25,0.0009029869252296496
108.5,0.0009018209862378846
108.75,0.000900596375086908
109.0,0.0008995301886950815
109.25,0.0008985469270643283
109.5,0.0008973440896198128
109.75,0.0008961148072626644
110.0,0.0008951400345479177
110.25,0.0008939929693009519
110.5,0.0008928642286103887
110.75,0.000891745435320154
111.0,0.0008907084407031834
111.25,0.0008897529086490908
111.5,0.0008886676057807187
111.75,0.0008876035698235129
112.0,0.0008865734845600939
112.25,0.000885289393658174
112.5,0.000884412436547439
112.75,0.0008831084622212804
113.0,0.0008820768779708969
113.25,0.0008812193123876166
113.5,0.0008801880068271936
113.75,0.0008790503019027567
114.0,0.0008779155483383369
114.25,0.0008769017074138174
114.5,0.0008760572255443653
114.75,0.0008749481784235545
115.0,0.000873824536539518
115.25,0.0008728499992515325
115.5,0.0008717432140104903
115.75,0.000870722174193947
116.0,0.0008697965116426369
116.25,0.00086875923812639
116.5,0.000867693294529922
116.75,0.0008666591354835469
117.0,0.000865708876070285
117.25,0.0008646704552461618
117.5,0.0008634752702177681
117.75,0.0008624524606429803
118.0,0.0008614229884792039
118.25,0.0008605626069910661
118.5,0.0008595416253011392
118.75,0.0008585434556815352
119.0,0.0008575373806798991
119.25,0.0008565819519945968
119.5,0.000855584871655083
119.75,0.0008544927720213234
120.0,0.0008534420406266923
120.25,0.0008526199983473565
120.5,0.0008515400189050164
120.75,0.0008507591575722552
121.0,0.0008496484127723601
121.25,0.0008486103591501163
121.5,0.0008476766774865664
121.75,0.0008466373148334252
122.0,0.0008457351384366646
122.25,0.0008448495592323342
122.5,0.0008438903525603212
122.75,0.0008428335096663475
123.0,0.0008418876163775008
123.25,0.0008409751570167915
123.5,0.0008399818313114305
123.75,0.000838995331601018
124.0,0.0008381122760243115
124.25,0.000837024618509557
124.5,0.0008360787693350127
124.75,0.0008350950152135209
125.0,0.0008342086325889034
125.25,0.0008333576757945081
125.5,0.0008323125003012555
125.75,0.0008312004825095933
126.0,0.0008304237809416325
126.25,0.0008296575633884722
126.5,0.0008286202404421375
126.75,0.0008276376750618504
127.0,0.0008266050700216402
