rate_total,seed,t_fail,node,w_e,gap_next,gap_prev,gap_prev_b,gap_rad_base,gap_rad_b2,alive_pre_base,w_clip_floor,w_full,d_pico,d_gmax_pre,d_egap_pre,d_arco_m,pico_base,pico_b2,pre_base,pre_b2,pre_bar,arco_base,arco_b2,isolated,m_unstable,peak_late,floor_base,floor_b2,rel_base,rel_b2,both_above,any_at_floor,log_ok,dl_pico,dl_pre,dl_egap_pre,l_pre_bar,dl_rel
6.0,6,51.100000000000456,12,1.5,8.0,14.900000000000325,14.900000000000325,0.5276849453618286,0.5227423981091217,24.0,False,True,0.01809250901487247,0.01678151905291947,0.013523577592744999,0.0988509450541386,1.93162435133877,1.9135318423238976,1.019649192415371,1.0028676733624515,1.0112584328889112,10.553698907236573,10.454847962182434,True,False,False,1.9130434782608696,1.9130434782608696,1.0097127291089025,1.0002552812147647,False,True,True,0.009410615135335365,0.016595069703351513,2.0352814784380584,0.011195528430119502,0.009410615135335343
6.0,6,67.00000000000047,11,1.5,3.799999999999784,7.900000000000013,7.900000000000013,0.5060200743843364,0.521673505311055,24.0,False,True,-0.05730038089170164,0.024899213113624086,0.0122575657590062,-0.3130686185343734,1.8523187112659008,1.9096190921576024,1.0367873283797888,1.0118881152661647,1.0243377218229768,10.120401487686728,10.433470106221101,True,False,False,1.9130434782608696,1.9130434782608696,0.9682575081617208,0.998209979991474,False,True,True,-0.030465582245846945,0.024308817969375278,0.9734767921890906,0.024046278710868695,-0.030465582245847004
6.0,6,70.80000000000025,10,1.5,4.200000000000216,3.799999999999784,3.799999999999784,0.6098532577821878,0.5518128136571079,23.0,False,True,0.20322331879861943,0.12760365243447924,0.040507464021884196,1.1608088825015983,2.135345531808084,1.9321222130094644,1.1887490559840874,1.0611454035496082,1.124947229766848,12.197065155643756,11.036256273142158,True,False,False,1.9090909090909092,1.9090909090909092,1.1185143261851866,1.0120640163382908,False,True,True,0.10000948414099553,0.11355264663677302,0.9183083903232103,0.11773612768230868,0.10000948414099547
6.0,6,97.49999999999874,24,1.1999999999999034,1.1999999999999034,18.699999999998482,18.699999999998482,0.5351377086931732,0.5280612995315206,24.0,False,False,0.02590364644060883,0.015161793664101975,0.0132043842512286,0.14152818323305283,1.958905666187953,1.933002019747344,1.0238465322313055,1.0086847385672035,1.0162656353992545,10.702754173863465,10.561225990630412,True,False,False,1.9130434782608696,1.9130434782608696,1.0239734164164298,1.0104328739588389,False,True,True,0.013311738635915615,0.014919401356999524,1.1076774179093758,0.01613476714824976,0.013311738635915643
6.0,6,98.69999999999864,7,1.5,6.800000000000097,1.1999999999999034,1.1999999999999034,0.5153735211228758,0.5260136504376316,23.0,False,True,-0.03725544186276797,0.029196976352881876,0.007614333675658391,-0.2128025862951155,1.8045333553583824,1.8417887972211504,1.791060342628964,1.761863366276082,1.776461854452523,10.307470422457516,10.520273008752632,True,False,False,1.9090909090909092,1.9090909090909092,0.9452317575686765,0.9647465128301264,False,False,True,-0.020435242296985012,0.016435834825966222,0.04528328225182432,0.5746236639447374,-0.02043524229698495
6.0,6,109.49999999999852,10,1.5,8.0,2.7999999999998835,2.7999999999998835,0.5295162190299756,0.5393071126042894,24.0,False,True,-0.03584018952169066,0.07183903685606619,0.023198928758021202,-0.19581787148627683,1.9383278452368813,1.974168034758572,1.12451056579584,1.052671528939774,1.088591047367807,10.590324380599512,10.786142252085789,True,False,False,1.9130434782608696,1.9130434782608696,1.0132168281920062,1.031951472714708,False,True,True,-0.018321395429236498,0.06601664220745523,0.45885984345729103,0.08488424299719623,-0.018321395429236477
6.0,6,130.8999999999973,11,1.5,4.899999999999267,13.399999999998784,13.399999999998784,0.5116809047112554,0.5230658750894701,24.0,False,True,-0.04167540919089596,0.01974841293486085,0.014939870993456898,-0.22769940756429463,1.873040541222176,1.914715950413072,1.023700153258522,1.003951740323661,1.0138259467910915,10.233618094225108,10.461317501789402,True,False,False,1.9130434782608696,1.9130434782608696,0.9790893738206828,1.000874246806833,False,True,True,-0.022006214563851212,0.01947971194641207,1.8761329936244415,0.01373124032802087,-0.022006214563851215
6.0,6,135.79999999999657,21,1.5,2.8999999999997215,4.899999999999267,4.899999999999267,0.5320255924664741,0.5442723984966733,23.0,False,True,-0.042881073769464706,0.05321814406738512,0.0370250101104707,-0.24493612060398462,1.8628390636335388,1.9057201374030035,1.110642231122278,1.0574240870548928,1.0840331590885852,10.640511849329481,10.885447969933466,True,False,False,1.9090909090909092,1.9090909090909092,0.9757728428556631,0.9982343576872875,False,True,True,-0.02275825973732304,0.04910259053347248,1.0568572254271538,0.08068849211471878,-0.022758259737322973
6.0,6,138.6999999999963,3,0.6,0.2000000000010118,2.8999999999997215,2.8999999999997215,0.5227582544008982,0.5546697273729952,22.0,True,False,-0.111735110626759,0.09344021089485599,0.0401143514603961,-0.6382294594419413,1.830390325059857,1.942125435686616,1.2145852958159151,1.1211450849210591,1.1678651903684871,10.455165088017964,11.093394547459905,False,True,False,1.9090909090909092,1.9090909090909092,0.9587758845551632,1.0173037996453702,False,True,True,-0.059253722272826326,0.080052137947513,0.6391720433025503,0.15517745853966392,-0.05925372227282624
6.0,7,25.000000000000085,6,1.5,3.9000000000000554,10.000000000000094,10.000000000000094,0.5293130193753584,0.5232709945232692,24.0,False,True,0.022117216794363292,0.011254265726379664,0.0107714621723135,0.12084049704178312,1.9375840199591423,1.915466803164779,1.0190654479785572,1.0078111822521776,1.0134383151153674,10.586260387507167,10.465419890465384,True,False,False,1.9130434782608696,1.9130434782608696,1.012828010433188,1.0012667380179527,False,True,True,0.0114804920739624,0.011105146922750695,1.1175491334300087,0.013348821826662178,0.011480492073962208
6.0,7,28.90000000000014,16,1.5,4.099999999999945,3.9000000000000554,3.9000000000000554,0.5294501444943092,0.5422352803709867,23.0,False,True,-0.04476598660324482,0.1511834079996135,0.0515628798603761,-0.25570271753355023,1.8538213675737256,1.8985873541769704,1.216572396848539,1.0653889888489254,1.140980692848732,10.589002889886183,10.844705607419733,True,False,False,1.9090909090909092,1.9090909090909092,0.9710492877767134,0.9944981379022225,False,True,True,-0.02386099908199013,0.132697413661967,1.026211736990351,0.1318881494823747,-0.023860999081990096
6.0,7,45.400000000000375,9,1.5,4.4000000000000625,8.500000000000234,8.500000000000234,0.5318903562349249,0.5262106971241316,24.0,False,True,0.02079075391887253,0.02173003079528346,0.013330658864407399,0.11359318221586534,1.9470185256870405,1.926227771768168,1.029000108506486,1.0072700777112025,1.0181350931088442,10.637807124698497,10.524213942482632,True,False,False,1.9130434782608696,1.9130434782608696,1.017759683881862,1.006891789787906,False,True,True,0.010735673390111278,0.02134378421419607,1.4460632041942079,0.017972613752997205,0.010735673390111392
6.0,7,49.80000000000044,8,1.5,3.5999999999999375,4.4000000000000625,4.4000000000000625,0.6182878922691284,0.5460010703390932,23.0,False,True,0.25310571067251186,0.10918769921467208,0.049911360857121306,1.4457364386007043,2.164878634787023,1.911772924114511,1.1760289748473276,1.0668412756326555,1.1214351252399917,12.365757845382568,10.920021406781864,True,False,False,1.9090909090909092,1.9090909090909092,1.1339840467932023,1.0014048650123628,False,True,True,0.1243332580102342,0.09744128400205869,1.133941305954568,0.1146092268849766,0.1243332580102342
6.0,7,74.80000000000003,7,0.7999999999998408,0.7999999999998408,16.999999999999588,16.999999999999588,0.5107120613877472,0.5230006325954744,24.0,False,False,-0.044983097578669584,0.01124873122799519,0.011073992040951799,-0.2457714241545439,1.869494028529764,1.9144771261084337,1.0189557224384638,1.0077069912104686,1.0133313568244662,10.214241227754943,10.460012651909487,True,False,False,1.9130434782608696,1.9130434782608696,0.9772355149132858,1.0007494068294085,False,True,True,-0.023776722877147938,0.011100857252850862,1.011201631861815,0.013243276245946872,-0.023776722877147945
6.0,7,75.59999999999987,6,1.5,7.200000000000159,0.7999999999998408,0.7999999999998408,0.7501770183852754,0.7663373624541716,23.0,False,True,-0.05658397009387395,-0.04349472226302953,-0.009059297328900706,-0.3232068813779243,2.626676374739037,2.683260344832911,1.8090977946875184,1.852592516950548,1.8308451558190333,15.003540367705508,15.326747249083432,False,False,False,1.9090909090909092,1.9090909090909092,1.3758781010537813,1.4055173234839056,True,False,True,-0.021313290547543273,-0.023757753581259644,-0.0510421976618145,0.604777694021825,-0.021313290547543218
6.0,7,95.69999999999884,15,1.5,1.7999999999998977,12.099999999998971,12.099999999998971,0.5373665535677787,0.5397168240923471,24.0,False,True,-0.008603314946529661,-0.004995542729382851,0.001701909138973997,-0.04700541049136753,1.9670644948090583,1.975667809755588,1.0352752140465722,1.040270756775955,1.0377729854112636,10.747331071355575,10.794336481846942,True,False,False,1.9130434782608696,1.9130434782608696,1.0282382586501895,1.0327354460086027,True,False,True,-0.004364145438578881,-0.004813723662083547,0.05453131316944804,0.037077056981810665,-0.0043641454385789265
6.0,7,97.49999999999874,25,1.5,2.6999999999998465,1.7999999999998977,1.7999999999998977,0.5292859234827638,0.5246674760429704,23.0,False,True,0.0161710722679711,0.027136420135229322,0.009239236861180097,0.09236894879586899,1.853246362687292,1.8370752904193208,1.54244483629686,1.5153084161616306,1.5288766262292453,10.585718469655276,10.493349520859407,True,False,False,1.9090909090909092,1.9090909090909092,0.9707480947409624,0.9622775330767871,False,False,True,0.008764100962225574,0.017749720360584864,0.07158162721187189,0.4245332345018714,0.008764100962225595
6.0,7,100.19999999999858,13,1.5,3.500000000000256,2.6999999999998465,2.6999999999998465,0.6201503577793952,0.5882971576036908,22.0,False,True,0.10646147948643803,0.08853512315284795,0.048896002984165306,0.6370640035140873,2.072699892916761,1.966238413430323,1.2102986408414629,1.121763517688615,1.1660310792650388,12.403007155587904,11.765943152073817,True,False,False,1.9047619047619047,1.9047619047619047,1.0881674437812996,1.0322751670509196,True,False,True,0.052729770868651826,0.07596512343147925,0.5977069757168301,0.15360574217430703,0.05272977086865177
6.0,7,137.39999999999648,2,1.5,8.0,29.1999999999979,29.1999999999979,0.526078792001262,0.5222109306266871,24.0,False,True,0.014158552910029654,0.004810720927359569,0.0032734511536699003,0.07735722749149687,1.92574492466472,1.9115863717546904,1.0089065627950542,1.0040958418676946,1.0065012023313744,10.521575840025239,10.444218612533742,True,False,False,1.9130434782608696,1.9130434782608696,1.0066393924383763,0.9992383306899517,False,True,True,0.007379408274861277,0.004779656571367981,0.7380348505564047,0.006480160663686549,0.007379408274861359
6.0,7,150.09999999999576,22,0.6,0.10000000000044906,4.699999999999278,4.699999999999278,0.5402648574272959,0.517278036643968,24.0,True,False,0.0841447215335851,0.036708176314319996,0.014516817604819602,0.45973641566655843,1.9776739206830212,1.893529199149436,1.0546623067908023,1.0179541304764823,1.0363082186336423,10.805297148545918,10.34556073287936,False,True,False,1.9130434782608696,1.9130434782608696,1.0337840949024883,0.9897993541008415,False,True,True,0.04347897759948771,0.03542576869674056,0.5660738395215237,0.035664607924094247,0.04347897759948777
6.0,7,150.1999999999962,13,1.5,inf,0.10000000000044906,0.10000000000044906,0.5402648574272959,0.517278036643968,24.0,False,True,0.0841447215335851,0.03635587237337945,0.014154711265692097,0.45973641566655843,1.9776739206830212,1.893529199149436,1.053870594541284,1.0175147221679046,1.0356926583545945,10.805297148545918,10.34556073287936,False,True,False,1.9130434782608696,1.9130434782608696,1.0337840949024883,0.9897993541008415,False,True,True,0.04347897759948771,0.03510655981307885,0.5577748306581198,0.03507043800457927,0.04347897759948777
12.0,0,52.600000000000506,22,1.5,8.0,27.20000000000053,27.20000000000053,0.509690218401051,0.5199943237643119,24.0,False,True,-0.03771883396216191,0.018093664188409964,0.0127430196664012,-0.20608210726521747,1.8657535071946445,1.9034723411568064,1.0287698874836375,1.0106762232952275,1.0197230553894325,10.19380436802102,10.399886475286237,True,False,False,1.9130434782608696,1.9130434782608696,0.9752802423972005,0.9949969056046942,False,True,True,-0.02001476941072866,0.0177441696852709,0.987411182676373,0.019531076105406494,-0.020014769410728668
12.0,0,66.80000000000048,2,1.5,5.09999999999971,6.199999999999974,6.199999999999974,0.5213301077822665,0.515844282538759,24.0,False,True,0.020081212702177886,0.01992509591126268,0.018481146746583,0.10971650487014983,1.9083620636321008,1.888280850929923,1.0386145595292309,1.0186894636179682,1.0286520115735995,10.42660215564533,10.31688565077518,True,False,False,1.9130434782608696,1.9130434782608696,0.9975528968985982,0.9870558993497324,False,True,True,0.010578503387841387,0.019370709156235205,0.8410067908512606,0.02824921848336356,0.010578503387841364
12.0,0,71.90000000000019,15,1.5,2.90000000000029,5.09999999999971,5.09999999999971,0.5297993793612013,0.5419476721212519,23.0,False,True,-0.04253613854357008,0.0717222792697163,0.0425051383452073,-0.24296585520101388,1.855044181591776,1.897580320135346,1.1278548652263427,1.0561325859566264,1.0919937255914847,10.595987587224025,10.838953442425039,True,False,False,1.9090909090909092,1.9090909090909092,0.971689809405216,0.9939706438804193,False,True,True,-0.022671045498419584,0.06570374693237396,1.1402021110879823,0.08800513151086244,-0.022671045498419515
12.0,0,75.39999999999999,24,1.5,3.099999999999824,0.5999999999995111,0.5999999999995111,0.5518059186037387,0.5454623674067909,23.0,False,True,0.022211365654517312,0.11114557799375979,0.008988064360179515,0.126871023938957,1.93209807060928,1.9098867049547628,1.2479578134942204,1.1368122355004606,1.1923850244973404,11.036118372074775,10.909247348135818,False,False,False,1.9090909090909092,1.9090909090909092,1.0120513703191467,1.0004168454524947,False,True,True,0.011562572165330742,0.09328040523580022,0.05992905215920952,0.1759555236162275,0.011562572165330855
12.0,0,78.49999999999982,5,0.6,0.10000000000002274,3.099999999999824,3.099999999999824,0.5724015484831835,0.5798060760218364,22.0,True,False,-0.02356934318073356,0.06381446702709948,0.037210107999176796,-0.148090550773059,1.822010717491077,1.8455800606718105,1.1623630819575848,1.0985486149304853,1.130455848444035,11.44803096966367,11.596121520436729,False,True,True,1.9,1.9,0.95895300920583,0.9713579266693739,False,False,True,-0.01285294302070028,0.0564652049783122,0.718583224237701,0.12262095708073086,-0.012852943020700083
12.0,0,78.59999999999984,21,1.3000000000003524,1.3000000000003524,0.10000000000002274,0.10000000000002274,0.5724015484831835,0.5798060760218364,22.0,False,False,-0.02356934318073356,0.060215475171477406,0.03633173084993391,-0.148090550773059,1.822010717491077,1.8455800606718105,1.155665031422053,1.0954495562505755,1.125557293836314,11.44803096966367,11.596121520436729,False,True,False,1.9,1.9,0.95895300920583,0.9713579266693739,False,False,True,-0.01285294302070028,0.05351113038643389,0.7251765328492898,0.1182782852989774,-0.012852943020700083
12.0,0,85.29999999999943,12,1.2000000000003865,1.2000000000003865,1.8999999999994373,1.8999999999994373,0.5227004937746305,0.5624997838770671,22.0,False,False,-0.13301932877837408,0.11427416036314564,0.019701616834129007,-0.7959858020487331,1.7469977141569448,1.880017042935319,1.1940629048874796,1.079788744524334,1.1369258247059069,10.45400987549261,11.249995677541342,True,False,False,1.9047619047619047,1.9047619047619047,0.9171737999323961,0.9870089475410425,False,True,True,-0.07338211947990092,0.10059628266233064,0.18554011452490382,0.12832797491465042,-0.07338211947990093
12.0,0,101.89999999999849,8,1.5,2.6999999999998323,8.599999999999042,8.599999999999042,0.5339722438214798,0.5227321751491978,24.0,False,True,0.041144987267378585,0.013799284640489518,0.010638681319707698,0.22480137344564,1.9546394077953635,1.913494420527985,1.0258882293034848,1.0120889446629953,1.01898858698324,10.679444876429596,10.454643502983956,True,False,False,1.9130434782608696,1.9130434782608696,1.0217433268021219,1.0002357198214467,False,True,True,0.02127462025156268,0.013542345527300619,0.9832686474255512,0.018810553965146578,0.021274620251562733
12.0,0,104.59999999999832,23,1.3999999999999204,1.3999999999999204,2.6999999999998323,2.6999999999998323,0.5116245732067792,0.532445483516546,23.0,False,False,-0.07290251750039278,0.11776489316784944,0.0459719192482351,-0.41641820619533476,1.791406756329084,1.8643092738294769,1.2621556529811335,1.144390759813284,1.203273206397209,10.232491464135585,10.64890967033092,True,False,False,1.9090909090909092,1.9090909090909092,0.9383559199819012,0.9765429529582974,False,False,True,-0.039889413349143754,0.09794868695224704,0.6020550144852779,0.18504551544535972,-0.03988941334914375
12.0,0,105.99999999999824,7,1.5,3.9000000000002473,1.3999999999999204,1.3999999999999204,0.6286820769877401,0.5538100029885182,22.0,False,True,0.25024147420688503,-0.06583579613832624,0.004085804521875902,1.4974414799844382,2.101215063903445,1.85097358969656,1.5437201434435557,1.609555939581882,1.5766380415127188,12.573641539754803,11.076200059770365,True,False,False,1.9047619047619047,1.9047619047619047,1.1031379085493087,0.971761134590694,False,False,True,0.12680401390027174,-0.04176314610077225,0.02922458631942626,0.45529475818215714,0.12680401390027168
12.0,0,112.69999999999833,23,1.299999999999912,1.299999999999912,0.10000000000000853,0.10000000000000853,0.3254526281906971,0.3048213578252676,23.0,False,False,0.07552207920123899,0.07777525335083868,0.0015410547744053038,0.41262540730858976,1.191340073932358,1.115817994731119,1.1958842623170878,1.118109008966249,1.1569966356416685,6.509052563813942,6.096427156505352,False,True,False,1.9130434782608696,1.9130434782608696,0.622745947737369,0.5832684972458122,False,False,True,0.0654910225820526,0.06724700668059888,0.00934837110139597,0.14582754037815754,0.0654910225820527
12.0,0,115.19999999999764,22,1.5,5.500000000000682,1.199999999999406,1.199999999999406,0.5916576993626501,0.5268036472582978,23.0,False,True,0.2270805453828344,0.022485175384852063,0.001225739111619592,1.297081042087047,2.0716354443827747,1.8445548989999403,1.1298668634327111,1.107381688047859,1.1186242757402851,11.833153987253002,10.536072945165955,True,False,False,1.9090909090909092,1.9090909090909092,1.0851423756290723,0.966195423285683,False,False,True,0.11610036385338707,0.02010141652899411,0.009927007553393263,0.11209960506534888,0.11610036385338705
12.0,0,121.59999999999737,25,1.5,1.6000000000002785,0.8999999999990393,0.8999999999990393,0.6012859866598221,0.451709936188128,23.0,False,True,0.5237268916161246,0.12352063039178862,-0.01062075822642558,2.9915210094338835,2.105348013753559,1.5816211221374343,1.2221328558304334,1.0986122254386448,1.160372540634539,12.025719733196443,9.03419872376256,False,False,False,1.9090909090909092,1.9090909090909092,1.1028013405375785,0.8284682068338941,False,False,True,0.28603043296560876,0.1065498047692268,-0.07081658573677418,0.14874110927824424,0.28603043296560887
12.0,0,134.29999999999666,20,1.5,6.100000000000108,4.6999999999993065,4.6999999999993065,0.5307899164813668,0.5025880140979915,24.0,False,True,0.1032348598849131,0.003855783897963816,0.011424894747909094,0.5640380476675055,1.9429902958809075,1.8397554359959944,1.0548494480180066,1.0509936641200428,1.0529215560690246,10.615798329627335,10.05176028195983,True,False,False,1.9130434782608696,1.9130434782608696,1.0156540183013834,0.9616903415433607,False,True,True,0.054595528415570915,0.003661989997860257,0.2305576522746886,0.051568734715953586,0.05459552841557075
12.0,0,140.39999999999677,2,0.8999999999999488,0.8999999999999488,6.100000000000108,6.100000000000108,0.5042420099460561,0.5334522319911388,23.0,False,False,-0.10227692700030877,0.08789822553230509,0.030112878053327297,-0.5842044409016545,1.7655573847451644,1.8678343117454732,1.1233067203667615,1.0354084948344564,1.0793576076006088,10.084840198921121,10.669044639822776,True,False,False,1.9090909090909092,1.9090909090909092,0.9248157729617528,0.9783894013904859,False,False,True,-0.05631319840985871,0.08148073449660903,0.7636966199688171,0.07636605639059013,-0.05631319840985874
12.0,0,141.29999999999671,8,0.9999999999999432,0.9999999999999432,0.8999999999999488,0.8999999999999488,0.5345841987272122,0.5649752121127012,22.0,False,False,-0.10157448012332315,-0.0888051536876564,-0.015237016535280007,-0.6078202677097799,1.7867160722513744,1.8882905523746976,1.6982802714215322,1.7870854251091886,1.7426828482653605,10.691683974544244,11.299504242254024,False,False,False,1.9047619047619047,1.9047619047619047,0.9380259379319716,0.9913525399967162,False,True,True,-0.05529261173727884,-0.05096990467896367,-0.09203013997147647,0.5554257925894092,-0.055292611737278834
12.0,0,142.8999999999962,19,1.5,5.500000000000568,0.5999999999995396,0.5999999999995396,0.4662466322066452,0.4605339339387813,22.0,False,True,-0.05420296452572959,-0.07663508652121331,-0.012657762134319905,0.11425396535727828,1.5583145805283658,1.6125175450540954,1.5585680272116398,1.635203113732853,1.5968855704722464,9.324932644132904,9.210678678775626,False,True,False,1.9047619047619047,1.9090909090909092,0.818115154777392,0.844652047409288,False,False,True,-0.034191810167707004,-0.04799955678631995,-0.06108050497617157,0.4680552138618374,-0.031921661633167786
12.0,1,24.100000000000072,18,0.6,0.40000000000000924,inf,inf,0.5238924593868814,0.5238924593868814,24.0,True,False,0.0,0.0,0.0,0.0,1.9177417148798208,1.9177417148798208,1.001228118271821,1.001228118271821,1.001228118271821,10.477849187737629,10.477849187737629,False,False,False,1.9130434782608696,1.9130434782608696,1.0024558964144517,1.0024558964144517,False,True,True,0.0,0.0,0.0,0.001227364751454542,0.0
12.0,1,24.50000000000008,13,0.6,0.40000000000000213,0.40000000000000924,0.40000000000000924,0.5219854166881963,0.5219854166881963,23.0,True,False,0.0,0.0,0.0,0.0,1.9107608636196107,1.9107608636196107,1.912722124169472,1.912722124169472,1.912722124169472,10.439708333763926,10.439708333763926,False,True,False,1.9130434782608696,1.9130434782608696,0.9988068150738874,0.9988068150738874,False,True,True,0.0,0.0,0.0,0.6485274233310231,0.0
12.0,1,24.900000000000084,7,1.5,3.2000000000000455,0.40000000000000213,0.40000000000000213,0.5226727966654021,0.5226727966654021,22.0,False,True,0.0,0.0,-1.814973987768198e-08,0.0,1.8300911025972049,1.8300911025972049,1.8316390629629973,1.8316390629629973,1.8316390629629973,10.453455933308042,10.453455933308042,False,True,False,1.9090909090909092,1.9090909090909092,0.9586191489794882,0.9586191489794882,False,False,True,0.0,0.0,-7.180682382035286e-08,0.6052112288080378,0.0
12.0,1,28.10000000000013,19,1.5,3.999999999999943,3.2000000000000455,3.2000000000000455,0.6214338721882253,0.6099328844117631,21.0,False,True,0.036608781101269194,0.003801911807099101,0.0484394407893352,0.23001975552924492,1.9780854512698636,1.9414766701685944,1.1507490398152376,1.1469471280081385,1.148848083911688,12.428677443764506,12.198657688235262,True,False,False,1.9,1.9,1.0410976059315071,1.0218298264045234,True,False,True,0.018680579389485752,0.0033093281262406293,0.6599620808114457,0.1387597742086031,0.01868057938948575
12.0,1,34.30000000000022,24,1.5,1.799999999999912,1.4000000000001336,1.4000000000001336,0.5580556687197129,0.5983435735328877,23.0,False,True,-0.1410644223523161,0.07626582113826808,0.0183018375209264,-0.8057580962634958,1.953981000338301,2.095045422690617,1.230340152410374,1.154074331272106,1.1922072418412402,11.161113374394258,11.966871470657754,True,False,False,1.9090909090909092,1.9090909090909092,1.0235138573200624,1.0974047452188946,True,False,True,-0.06970640451165344,0.06399209996831098,0.14165901839147477,0.17580641413622183,-0.06970640451165344
12.0,1,36.80000000000025,5,1.5,1.900000000000027,0.7000000000001236,0.7000000000001236,0.4998016175739384,0.5350722731804334,23.0,False,True,-0.12349698208904214,0.10573871663438483,0.025179436954452794,-0.7054131121299001,1.7500097560487828,1.873506738137825,1.4452021737131724,1.3394634570787876,1.39233281539598,9.996032351478767,10.701445463608668,False,False,False,1.9090909090909092,1.9090909090909092,0.9166717769779338,0.9813606723579082,False,True,True,-0.06819057299098286,0.07598009576762815,0.13573641863408126,0.330980624854506,-0.06819057299098286
12.0,1,38.70000000000028,4,1.4999999999999076,1.4999999999999076,1.900000000000027,1.900000000000027,0.7140682160942573,0.6954232631431649,22.0,False,False,0.06231616494352554,-0.029728834273920368,0.04093189487293661,0.3728990590218473,2.3865972122204675,2.324281047276942,1.3808883957358502,1.4106172300097706,1.3957528128728103,14.281364321885146,13.908465262863299,True,False,False,1.9047619047619047,1.9047619047619047,1.2529635364157454,1.2202475498203946,True,False,True,0.0264578266149178,-0.021300303317421,0.29121783627112463,0.33343392051908033,0.026457826614917745
12.0,1,40.20000000000019,7,0.6,0.20000000000011653,1.4999999999999076,1.4999999999999076,0.6929027366779472,0.6616696817242325,21.0,True,False,0.09941790167489017,0.23237179134448405,0.0776038248500032,0.6246610990742951,2.2055779124839447,2.1061600108090546,1.994943387739732,1.762571596395248,1.87875749206749,13.858054733558944,13.23339363448465,False,True,False,1.9,1.9,1.1608304802547078,1.1085052688468708,True,False,True,0.046123177020827355,0.12384179591891542,0.3526570719129809,0.6306106498708365,0.04612317702082741
12.0,1,40.400000000000304,14,0.6,0.30000000000000426,0.20000000000011653,0.20000000000011653,0.6929027366779472,0.6616696817242325,21.0,True,False,0.09941790167489017,0.26585924526688887,0.0857119438974461,0.6246610990742951,2.2055779124839447,2.1061600108090546,1.894670728747769,1.6288114834808802,1.7617411061143247,13.858054733558944,13.23339363448465,False,True,False,1.9,1.9,1.1608304802547078,1.1085052688468708,True,False,True,0.046123177020827355,0.15119446790009794,0.42486228776571155,0.5663025848877591,0.04612317702082741
12.0,1,40.70000000000031,17,1.5,1.599999999999909,0.30000000000000426,0.30000000000000426,0.6922102278496247,0.6541751235021351,19.0,False,True,0.11501602249046172,0.10812244659264736,0.052928830994762976,0.7607020869497916,2.093204908999664,1.9781888865092023,2.088112827580244,1.9799903809875967,2.0340516042839205,13.844204556992494,13.083502470042703,False,True,False,1.894736842105263,1.894736842105263,1.1047470353053783,1.0440441345465235,True,False,True,0.05651461839964966,0.05316871815035351,0.15521857531470384,0.710029668142253,0.0565146183996498
12.0,1,55.80000000000052,15,1.5,5.10000000000008,7.100000000000215,7.100000000000215,0.5052901484787222,0.5294725083032428,24.0,False,True,-0.08852106833908402,0.011037850374449265,0.011492798622611398,-0.483647196490411,1.8496467709986069,1.9381678393376909,1.0742749517413144,1.0632371013668651,1.0687560265540896,10.105802969574444,10.589450166064855,True,False,False,1.9130434782608696,1.9130434782608696,0.9668608121129081,1.013133188744702,False,True,True,-0.04674842785948741,0.010327846779046343,0.2776514470703475,0.06649538013395404,-0.04674842785948727
12.0,1,60.9000000000006,23,1.5,2.8999999999999204,5.10000000000008,5.10000000000008,0.5403607517627087,0.5221501257859007,23.0,False,True,0.06376284510214636,0.04201748828082619,0.027501186009264406,0.3642125195361601,1.8920238633095288,1.8282610182073824,1.1218610006538725,1.0798435123730463,1.1008522565134595,10.807215035254174,10.443002515718014,True,False,False,1.9090909090909092,1.9090909090909092,0.9910601188764198,0.9576605333467241,False,True,True,0.034281831500730164,0.038172779404040236,0.5727269202502576,0.09608465846688578,0.034281831500730206
12.0,1,64.10000000000063,3,1.499999999999801,1.499999999999801,0.30000000000011084,0.30000000000011084,0.5236661334647561,0.5676798277214354,23.0,False,False,-0.15410993410308915,0.1624449584651968,0.01850230115221091,-0.8802738851335867,1.833569180756195,1.987679114859284,1.2783725061931843,1.1159275477279875,1.197150026960586,10.473322669295122,11.353596554428709,False,False,False,1.9090909090909092,1.9090909090909092,0.9604409994437211,1.0411652506405773,False,False,True,-0.08070324482442859,0.13590184891806528,0.11570951807540264,0.17994375452863173,-0.08070324482442849
12.0,1,65.60000000000043,13,1.5,3.3000000000001677,1.499999999999801,1.499999999999801,0.5172174540946473,0.5080110709569525,22.0,False,True,0.030770069071601958,-0.11851243794688382,-0.008641227757899606,0.18412766275389458,1.72867200392394,1.697901934852338,1.5893615575023008,1.7078739954491846,1.6486177764757426,10.344349081892945,10.16022141913905,True,False,False,1.9047619047619047,1.9047619047619047,0.9075528020600686,0.8913985157974775,False,False,True,0.017960153047682503,-0.07191692005595596,-0.04799925566650942,0.4999372256095362,0.017960153047682587
12.0,1,69.20000000000034,21,0.8999999999999488,0.8999999999999488,0.29999999999974136,0.29999999999974136,0.6089366963962624,0.6003338858832707,22.0,False,False,0.028752776170136496,0.07338571452074749,-0.018987666010835402,0.1720562102598322,2.0352209904917915,2.006468214321655,1.2078458183341414,1.134460103813394,1.1711529610737677,12.178733927925247,12.006677717665415,False,False,False,1.9047619047619047,1.9047619047619047,1.0684910200081905,1.053395812518869,True,False,True,0.014228338590237866,0.06268159923494296,-0.11101558754495389,0.15798870040073806,0.014228338590237755
