method,rate_total,seed,t_fail,node,w_e,gap_next,n_amostras,area_1.25,frac_1.25,arearad_1.25,arcom_1.25,tclose_1.25,cens_1.25,area_1.5,frac_1.5,arearad_1.5,arcom_1.5,tclose_1.5,cens_1.5
baseline,48.0,1,57.60000000000055,16,0.6,0.09999999999980247,12,0.9533693980811444,1.0,0.31416635354938843,6.283327070987768,,True,0.8033693980811527,1.0,0.26497562647344586,5.299512529468917,,True
baseline,48.0,1,58.90000000000037,21,0.6,0.20000000000000284,12,0.8182031746320589,1.0,0.2813954380999859,5.627908761999718,,True,0.6682031746320675,1.0,0.22941380526969338,4.588276105393867,,True
baseline,48.0,1,59.10000000000037,20,0.9999999999999005,0.9999999999999005,20,0.9904151219748528,1.0,0.35774271022962145,7.154854204592429,,True,0.7404151219748669,1.0,0.2668559052186525,5.33711810437305,,True
baseline,48.0,1,60.10000000000036,11,1.20000000000001,1.20000000000001,24,0.8387966661274026,1.0,0.30660482912522635,6.132096582504527,,True,0.5387966661274196,1.0,0.19675175267617778,3.9350350535235554,,True
baseline,48.0,1,62.50000000000039,18,1.3000000000001322,1.3000000000001322,26,0.609209276926066,1.0,0.21167716255316876,4.2335432510633755,,True,0.2865864044543892,0.9615384615384616,0.09997912955887298,1.9995825911774596,,True
baseline,48.0,1,64.90000000000036,13,0.7000000000001876,0.7000000000001876,14,0.4173373652299749,1.0,0.14405056679027706,2.881011335805541,,True,0.24233736522998472,1.0,0.0841122858994226,1.682245717988452,,True
baseline,48.0,1,66.70000000000037,15,0.6,0.20000000000000284,12,0.6099417745284084,1.0,0.19796067121633773,3.9592134243267547,,True,0.4599417745284169,1.0,0.14897662786760493,2.9795325573520985,,True
baseline,48.0,1,67.20000000000049,2,0.6999999999998181,0.6999999999998181,14,0.8743934310412634,1.0,0.2842851736994361,5.685703473988722,,True,0.6993934310412735,1.0,0.22724046498951944,4.544809299790389,,True
baseline,48.0,1,67.9000000000003,17,0.6,0.20000000000005969,12,0.5193858257620514,1.0,0.1717577573255505,3.4351551465110095,,True,0.36938582576205997,1.0,0.12215366279518812,2.4430732559037622,,True
baseline,48.0,1,68.90000000000025,23,0.999999999999801,0.999999999999801,20,0.5702490234915494,1.0,0.19687509867780567,3.937501973556113,,True,0.3202490234915637,1.0,0.11075687900703778,2.2151375801407553,,True
baseline,48.0,1,69.90000000000005,22,0.6000000000003496,0.6000000000003496,12,0.5409347110863326,1.0,0.19717740630964584,3.943548126192917,,True,0.39093471108634104,1.0,0.14302086628453073,2.8604173256906145,,True
baseline,48.0,1,72.10000000000007,3,0.8000000000002956,0.8000000000002956,16,0.7196660498096983,1.0,0.2640605840332018,5.281211680664036,,True,0.5196660498097097,1.0,0.19116742115579574,3.823348423115915,,True
baseline,48.0,1,74.79999999999997,10,0.6,0.4000000000005173,12,0.37566006414353426,1.0,0.12700219925247486,2.540043985049497,,True,0.22566006414354275,1.0,0.07624986179316895,1.524997235863379,,True
baseline,48.0,1,76.59999999999981,14,0.6,0.3000000000004377,12,0.08677804058256007,1.0,0.027400124122872974,0.5480024824574594,,True,0.0008031434764472755,0.08333333333333333,0.0002523149645385326,0.005046299290770652,0.09999999999797637,False
baseline,48.0,1,81.09999999999944,7,0.6,0.5000000000004263,12,0.36961939482467143,1.0,0.11042091973098088,2.2084183946196174,,True,0.26969696920572706,0.5833333333333334,0.08069314449068046,1.6138628898136091,,True
baseline,48.0,1,81.59999999999987,13,1.2000000000001023,1.2000000000001023,24,0.9549157337976567,1.0,0.29625138805786616,5.925027761157323,,True,0.6549157337976738,1.0,0.20293860626374607,4.058772125274921,,True
baseline,48.0,1,87.69999999999895,6,1.4000000000004889,1.4000000000004889,28,0.8624468777426669,1.0,0.25779895279631104,5.15597905592622,,True,0.556965246992568,0.8214285714285714,0.1666436122149216,3.332872244298432,,True
baseline,48.0,1,90.89999999999944,23,1.5,1.5999999999994827,30,0.5633861285928154,1.0,0.160144092627104,3.20288185254208,,True,0.19048595231651597,0.8,0.05440266076451112,1.0880532152902225,1.4999999999974563,False
baseline,48.0,1,92.49999999999892,20,0.6999999999999602,0.6999999999999602,14,0.2537258271033323,1.0,0.07847336293381922,1.5694672586763845,,True,0.09731126161243543,0.7142857142857143,0.030418475402850035,0.6083695080570007,,True
baseline,48.0,1,92.49999999999936,17,0.6999999999995197,0.6999999999995197,14,0.2537258271033323,1.0,0.07847336293381922,1.5694672586763845,,True,0.09731126161243543,0.7142857142857143,0.030418475402850035,0.6083695080570007,,True
baseline,48.0,1,93.19999999999888,21,0.9000000000000057,0.9000000000000057,18,0.5293071775668486,1.0,0.17363035536287563,3.4726071072575126,,True,0.30430717756686143,1.0,0.1000509484761715,2.00101896952343,,True
baseline,48.0,1,94.09999999999889,11,1.199999999999875,1.199999999999875,24,0.5825383748733658,1.0,0.20096804359344647,4.01936087186893,,True,0.2825383748733828,1.0,0.09716688281694758,1.9433376563389515,,True
baseline,48.0,1,95.29999999999876,9,0.6,0.40000000000020464,12,0.24474497017439528,1.0,0.08721507045195556,1.7443014090391111,,True,0.09474497017440384,1.0,0.03382852862624971,0.6765705725249942,,True
baseline,48.0,1,98.49999999999916,2,0.6,0.39999999999928093,12,0.2481978662261362,0.5833333333333334,0.08937849529665286,1.7875699059330572,,True,0.16069786622614116,0.5833333333333334,0.05780856912087486,1.1561713824174973,,True
baseline,48.0,1,98.89999999999844,24,1.5,1.6000000000004775,30,1.3464635757377625,1.0,0.4945282345027261,9.890564690054521,,True,0.9714635757377842,1.0,0.3569552228749456,7.139104457498911,,True
baseline,48.0,1,100.69999999999897,10,0.6,0.49999999999991473,12,0.40449229689088284,1.0,0.1381591542858697,2.763183085717394,,True,0.25449229689089137,1.0,0.08717716824077508,1.7435433648155017,,True
baseline,48.0,1,102.39999999999849,25,0.6,0.30000000000063665,12,0.49235567859528623,1.0,0.16288575699529775,3.257715139905955,,True,0.3423556785952948,1.0,0.11364910020219736,2.2729820040439472,,True
baseline,48.0,1,102.69999999999912,13,0.6,0.09999999999965326,12,0.7338375049389377,1.0,0.2614164600750253,5.228329201500506,,True,0.5838375049389463,1.0,0.20843518045953477,4.168703609190695,,True
baseline,48.0,1,102.79999999999878,15,0.6,0.4999999999999858,12,0.7785920546287545,1.0,0.2803785349681335,5.60757069936267,,True,0.628592054628763,1.0,0.22668129211459578,4.533625842291916,,True
baseline,48.0,1,104.59999999999822,8,0.6,0.20000000000030127,12,0.32395096547720864,1.0,0.11759104186147211,2.3518208372294422,,True,0.17395096547721714,1.0,0.062279504537243215,1.2455900907448643,,True
baseline,48.0,1,104.79999999999852,22,1.00000000000054,1.00000000000054,20,0.3248996812962381,1.0,0.12440337354569454,2.488067470913891,,True,0.08727240219920977,0.7,0.032499022623308685,0.6499804524661736,0.749999999997641,False
baseline,48.0,1,105.79999999999906,23,0.6999999999990649,0.6999999999990649,14,0.3907267616754401,1.0,0.16277069012193576,3.2554138024387154,,True,0.24398095648085735,0.6428571428571429,0.10219850406614298,2.0439700813228594,,True
baseline,48.0,1,106.49999999999812,4,0.6,0.4000000000003183,12,0.554791943764772,1.0,0.22374876241224925,4.474975248244985,,True,0.4047919437647805,1.0,0.16320765398369938,3.2641530796739877,,True
baseline,48.0,1,107.19999999999852,9,0.7999999999998408,0.7999999999998408,16,0.6379954164516317,1.0,0.26192976775115695,5.238595355023139,,True,0.4379954164516431,1.0,0.17946296059442954,3.589259211888591,,True
baseline,48.0,1,107.99999999999837,7,0.6000000000006764,0.6000000000006764,12,0.5683445957128781,1.0,0.25110487205267124,5.0220974410534245,,True,0.4183445957128866,1.0,0.1856550251028876,3.7131005020577517,,True
baseline,48.0,1,108.59999999999904,2,0.6,0.09999999999992326,12,0.5828219816213995,1.0,0.26031407808195267,5.206281561639053,,True,0.4328219816214081,1.0,0.19336823463045966,3.8673646926091934,,True
baseline,48.0,1,113.59999999999818,21,0.6,0.20000000000088392,12,0.19059126102320664,1.0,0.06302737952304426,1.2605475904608852,,True,0.0405912610232152,1.0,0.013423284992681963,0.2684656998536393,,True
baseline,48.0,1,118.09999999999836,9,0.6,0.10000000000060538,12,0.14361997348441025,0.6666666666666666,0.04240819560489519,0.8481639120979039,,True,0.04361997348441595,0.6666666666666666,0.012828264775642346,0.2565652955128469,,True
baseline,48.0,1,118.19999999999897,2,1.5,1.7999999999988319,30,0.4253058817210048,0.9333333333333333,0.12668842226545265,2.533768445309053,,True,0.0854914468971593,0.7333333333333333,0.025356180325018997,0.5071236065003799,1.2499999999963904,False
baseline,48.0,1,119.9999999999978,8,1.199999999999278,1.199999999999278,24,0.7323822995312289,1.0,0.22990889874826628,4.598177974965326,,True,0.4706318419477047,0.8333333333333334,0.1478533537208342,2.957067074416684,,True
baseline,48.0,1,121.19999999999708,19,0.6,0.4000000000010999,12,0.3306860759208382,1.0,0.10546210344605948,2.1092420689211897,,True,0.18068607592084673,1.0,0.05751147873337589,1.150229574667518,,True
baseline,48.0,1,122.499999999998,7,1.5,1.6999999999996476,30,0.7445145480161204,1.0,0.24480875602009017,4.896175120401804,,True,0.36951454801614153,1.0,0.12183193833023365,2.436638766604673,,True
baseline,48.0,1,124.19999999999764,11,0.6,0.49999999999955946,12,0.5244295324066042,1.0,0.18186782244511912,3.6373564489023824,,True,0.37442953240661275,1.0,0.1304265392284471,2.6085307845689423,,True
baseline,48.0,1,124.6999999999972,16,0.6,0.10000000000047748,12,0.53899182401972,1.0,0.19983867141172518,3.9967734282345035,,True,0.3889918240197284,1.0,0.14369296937146966,2.8738593874293934,,True
baseline,48.0,1,124.79999999999768,25,1.3000000000006793,1.3000000000006793,26,0.8658706078191446,1.0,0.3330902499223759,6.6618049984475185,,True,0.5408706078191631,1.0,0.20713137780235116,4.142627556047024,,True
baseline,48.0,1,127.69999999999784,21,0.6,0.09999999999939746,12,0.2786596233602483,1.0,0.10371780368594839,2.0743560737189677,,True,0.18201950627565913,0.5,0.06787852549899331,1.3575705099798663,,True
baseline,48.0,1,127.79999999999724,24,0.6,0.20000000000055707,12,0.35795764781944844,1.0,0.13310924381614953,2.6621848763229905,,True,0.2403577427504276,0.6666666666666666,0.08944028727928943,1.7888057455857886,,True
baseline,48.0,1,129.2999999999982,9,1.199999999999818,1.199999999999818,24,0.6363198893808095,1.0,0.23300724312897858,4.660144862579571,,True,0.3363198893808266,1.0,0.12315416667993001,2.4630833335986004,,True
baseline,48.0,1,131.49999999999807,23,0.6999999999995623,0.6999999999995623,14,0.5426073273930504,1.0,0.20022990768668647,4.004598153733729,,True,0.4021547806481864,0.7142857142857143,0.14863605935180668,2.9727211870361336,,True
baseline,48.0,1,133.39999999999785,7,1.2999999999991303,1.2999999999991303,26,0.6293222978668292,1.0,0.20529399053167696,4.105879810633539,,True,0.3082438673034225,0.8461538461538461,0.09994202663165967,1.9988405326331935,1.1499999999984851,False
baseline,48.0,1,134.69999999999698,14,0.7999999999994429,0.7999999999994429,15,0.17948980182467975,1.0,0.06183211924237382,1.2366423848474764,,True,0.0008539701716896289,0.3333333333333333,0.0002980918241961114,0.005961836483922228,0.4999999999995026,False
baseline,48.0,1,135.49999999999642,12,0.6,0.20000000000140972,12,0.24951292698826819,1.0,0.08518240553938274,1.7036481107876547,,True,0.11126732399960863,0.5833333333333334,0.03758751484492746,0.7517502968985491,,True
baseline,48.0,1,136.39999999999688,4,0.9000000000013131,0.9000000000013131,18,0.5142608468958517,1.0,0.18531474219839808,3.7062948439679615,,True,0.2892608468958645,1.0,0.10410019527123628,2.0820039054247257,,True
baseline,48.0,1,136.39999999999748,25,0.9000000000007162,0.9000000000007162,18,0.5142608468958517,1.0,0.18531474219839808,3.7062948439679615,,True,0.2892608468958645,1.0,0.10410019527123628,2.0820039054247257,,True
baseline,48.0,1,139.4999999999975,13,1.299999999999585,1.299999999999585,25,1.1624933831304456,1.0,0.40519894084196434,8.103978816839287,,True,0.8604547230706966,0.84,0.3003553596383934,6.007107192767868,,True
baseline,48.0,1,140.79999999999708,15,0.6,0.19999999999984652,12,0.8205121848629858,1.0,0.3044093955198409,6.088187910396819,,True,0.6705121848629944,1.0,0.24938660752039044,4.987732150407808,,True
baseline,48.0,1,140.99999999999693,24,0.6,0.4000000000009152,12,0.982088562413756,1.0,0.3694800275354318,7.389600550708636,,True,0.8320885624137645,1.0,0.31314182594532386,6.262836518906477,,True
baseline,48.0,1,143.399999999998,2,0.6,0.09999999999843112,12,0.3896334051945385,1.0,0.13465907405907676,2.693181481181535,,True,0.239633405194547,1.0,0.08275849367082733,1.6551698734165465,,True
baseline,48.0,1,144.7999999999969,11,1.0000000000006821,1.0000000000006821,20,0.4421685188520013,1.0,0.14559934884711098,2.9119869769422198,,True,0.21698345220399165,0.75,0.07175511783101181,1.435102356620236,,True
baseline,48.0,1,145.7999999999976,7,0.6,0.39999999999918145,12,0.31689866635197317,1.0,0.10901468220686887,2.1802936441373775,,True,0.1668986663519817,1.0,0.05757339899019684,1.151467979803937,,True
baseline,48.0,1,146.19999999999678,17,1.300000000000722,1.300000000000722,26,0.7339258326520088,1.0,0.26840813638878597,5.36816272777572,,True,0.4089258326520273,1.0,0.14957174761329647,2.9914349522659296,,True
baseline,48.0,1,148.89999999999617,3,0.6,0.1000000000007617,12,0.24018868302181046,1.0,0.0788090007895963,1.576180015791926,,True,0.09018868302181901,1.0,0.02961827371365368,0.5923654742730735,,True
baseline,48.0,1,150.29999999999586,6,1.1000000000009322,1.1000000000009322,22,0.5701917787421267,1.0,0.19795889282625953,3.9591778565251907,,True,0.3000288708937582,0.8636363636363636,0.10471362407112618,2.0942724814225238,,True
baseline,48.0,1,151.3999999999968,24,1.4000000000001194,1.4000000000001194,28,0.6677742100263133,1.0,0.2312359614473703,4.624719228947406,,True,0.3177742100263334,1.0,0.10975185956514048,2.1950371913028097,,True
baseline,48.0,1,153.69999999999544,5,0.6,0.10000000000215437,12,0.4912136353859483,1.0,0.16093842589177465,3.218768517835493,,True,0.3611688687158106,0.5833333333333334,0.11850238359223603,2.3700476718447208,,True
baseline,48.0,2,20.50000000000002,14,1.200000000000017,1.200000000000017,24,1.3509383018947887,1.0,0.49824253143999603,9.96485062879992,,True,1.0509383018948057,1.0,0.3883894549909474,7.767789099818948,,True
baseline,48.0,2,21.70000000000004,7,1.0999999999999446,1.0999999999999446,22,0.9949541076724685,1.0,0.3852662889135241,7.705325778270482,,True,0.7199541076724842,1.0,0.27842903874549485,5.568580774909897,,True
baseline,48.0,2,23.29999999999999,18,0.6,0.2000000000000739,12,0.480018528521314,1.0,0.1935102588219968,3.870205176439936,,True,0.3300185285213226,1.0,0.13445139692730967,2.6890279385461935,,True
baseline,48.0,2,23.500000000000064,12,1.5,1.699999999999907,30,1.730127409278952,1.0,0.7226358026413058,14.452716052826116,,True,1.3551274092789733,1.0,0.5668651669008209,11.337303338016419,,True
baseline,48.0,2,28.90000000000014,17,0.7999999999998977,0.7999999999998977,16,0.532698576102798,1.0,0.1672140489376881,3.344280978753762,,True,0.37346430393817426,0.75,0.11732727136301936,2.3465454272603874,,True
baseline,48.0,2,33.40000000000009,13,0.6,0.5000000000001492,12,0.1504254066710756,0.6666666666666666,0.04295980376205425,0.859196075241085,,True,0.06279720546864379,0.5833333333333334,0.017934839942387277,0.3586967988477455,,True
baseline,48.0,2,33.90000000000024,9,1.5,2.299999999999997,30,0.7555537368402123,1.0,0.2248914982072787,4.4978299641455735,,True,0.38055373684023364,1.0,0.11337175898894603,2.2674351797789205,,True
baseline,48.0,2,36.20000000000024,2,0.6999999999999034,0.6999999999999034,14,0.2295061250174656,1.0,0.07484002524620766,1.496800504924153,,True,0.08346822416579429,0.6428571428571429,0.027602437878678478,0.5520487575735695,,True
baseline,48.0,2,36.20000000000024,15,0.6999999999999034,0.6999999999999034,14,0.2295061250174656,1.0,0.07484002524620766,1.496800504924153,,True,0.08346822416579429,0.6428571428571429,0.027602437878678478,0.5520487575735695,,True
baseline,48.0,2,40.3000000000003,25,1.0999999999997883,1.0999999999997883,22,0.6036853482179138,0.7727272727272727,0.19963510053065198,3.9927020106130398,,True,0.3911853482179258,0.7727272727272727,0.1293626332793053,2.587252665586106,,True
baseline,48.0,2,46.7000000000004,20,1.5,1.599999999999902,30,0.5180776567222414,1.0,0.14779569670959025,2.955913934191805,,True,0.19101292803651587,0.7,0.054553164678199484,1.0910632935639897,1.2999999999990095,False
baseline,48.0,2,49.30000000000043,23,1.200000000000017,1.200000000000017,24,0.6762085527160878,1.0,0.19300877870023564,3.860175574004713,,True,0.42937224252382733,0.7916666666666666,0.12262842570620283,2.4525685141240565,,True
baseline,48.0,2,50.50000000000045,10,1.5,1.5000000000000213,30,0.47635335283395774,1.0,0.14087489657732752,2.8174979315465505,,True,0.13148499539777392,0.7,0.038540523334701135,0.7708104666940228,1.099999999998758,False
baseline,48.0,2,52.00000000000047,8,0.6,0.599999999999902,12,0.19644600117480154,1.0,0.061462728646530164,1.2292545729306033,,True,0.09206075010864177,0.5833333333333334,0.028921737622527477,0.5784347524505495,,True
baseline,48.0,2,52.60000000000037,17,1.0000000000001208,1.0000000000001208,20,0.5153709155374308,1.0,0.16842969859779894,3.3685939719559785,,True,0.26537091553744496,1.0,0.08678962634991091,1.7357925269982184,,True
baseline,48.0,2,53.60000000000049,3,1.099999999999909,1.099999999999909,22,0.346171497748917,1.0,0.11892226360712174,2.378445272142435,,True,0.07411511785212889,0.8636363636363636,0.025104914930956068,0.5020982986191214,0.9999999999985434,False
baseline,48.0,2,55.500000000000405,15,1.5,1.8000000000000256,30,0.32186158726907016,0.9666666666666667,0.11224641829250219,2.244928365850044,,True,0.06323211206240134,0.43333333333333335,0.022072170969578524,0.4414434193915705,0.9499999999985249,False
baseline,48.0,2,57.5000000000005,19,0.6,0.39999999999994174,12,0.22506001512714233,0.6666666666666666,0.07856076557113757,1.5712153114227514,,True,0.12506001512714796,0.6666666666666666,0.043654180531252966,0.8730836106250593,,True
baseline,48.0,2,57.90000000000044,14,0.6000000000000085,0.6000000000000085,12,0.38324333318064174,1.0,0.13935590592581779,2.787118118516356,,True,0.23324333318065024,1.0,0.08494269983423298,1.6988539966846596,,True
baseline,48.0,2,61.100000000000485,2,0.6,0.5000000000000071,12,0.27950981857346474,1.0,0.09119774513358556,1.8239549026717112,,True,0.13147000878627657,0.75,0.043449564883700414,0.8689912976740083,0.599999999998154,False
baseline,48.0,2,62.1000000000005,23,0.6,0.3999999999999986,12,0.27320826794860686,1.0,0.08990328277451304,1.7980656554902608,,True,0.1587926134023093,0.5833333333333334,0.05251175870621255,1.050235174124251,,True
baseline,48.0,2,62.5000000000005,12,0.6,0.4000000000000128,12,0.467961132118799,1.0,0.16076218544053267,3.2152437088106534,,True,0.31796113211880755,1.0,0.10932090222386064,2.1864180444772128,,True
baseline,48.0,2,62.90000000000051,7,0.6,0.20000000000011653,12,0.47514360553153334,1.0,0.17577499065947616,3.515499813189523,,True,0.32514360553154187,1.0,0.120495536593556,2.40991073187112,,True
baseline,48.0,2,63.10000000000063,4,0.6,0.3999999999997783,12,0.5277675806780584,1.0,0.19967859841152735,3.993571968230547,,True,0.3777675806780669,1.0,0.14308373075494973,2.8616746150989947,,True
baseline,48.0,2,64.00000000000053,5,1.4999999999999858,1.4999999999999858,30,2.134893706869088,1.0,0.8339777590580489,16.67955518116098,,True,1.7598937068691094,1.0,0.6878706007201494,13.757412014402988,,True
baseline,48.0,2,66.2000000000004,8,1.2999999999999545,1.2999999999999545,26,1.1630361653553438,1.0,0.4472804185633789,8.945608371267578,,True,0.8380361653553622,1.0,0.3221236279010722,6.442472558021444,,True
baseline,48.0,2,66.20000000000041,14,1.2999999999999403,1.2999999999999403,26,1.1630361653553438,1.0,0.4472804185633789,8.945608371267578,,True,0.8380361653553622,1.0,0.3221236279010722,6.442472558021444,,True
baseline,48.0,2,67.50000000000036,9,1.5,1.6000000000001222,30,2.0821631522704225,1.0,0.8665688375145897,17.331376750291795,,True,1.7071631522704436,1.0,0.7111254510088536,14.222509020177071,,True
baseline,48.0,2,69.50000000000045,2,0.6,0.09999999999986642,12,0.5976356433947545,1.0,0.24819801031531902,4.96396020630638,,True,0.447635643394763,1.0,0.18513240779013462,3.7026481558026925,,True
baseline,48.0,2,69.60000000000032,24,0.6,0.5000000000001847,12,0.5513619576847745,1.0,0.2331669364206413,4.663338728412826,,True,0.40136195768478306,1.0,0.16907283630053177,3.3814567260106356,,True
baseline,48.0,2,70.50000000000048,23,0.6,0.4000000000000341,12,0.43553943103576165,1.0,0.17527470209610896,3.505494041922179,,True,0.2855394310357702,1.0,0.11473359366755909,2.2946718733511817,,True
baseline,48.0,2,73.29999999999993,18,0.6999999999999176,0.6999999999999176,14,0.2675972353192756,1.0,0.09703946693886893,1.9407893387773787,,True,0.09259723531928557,1.0,0.03338628245437351,0.6677256490874701,,True
baseline,48.0,2,73.99999999999984,15,0.6,0.20000000000055707,12,0.207955904796472,1.0,0.07485417969045198,1.4970835938090397,,True,0.05795590479648052,1.0,0.020697639665336914,0.4139527933067383,,True
baseline,48.0,2,74.3000000000003,12,0.6,0.2999999999996277,12,0.23488569524812114,1.0,0.08624946166124192,1.7249892332248384,,True,0.08488569524812967,1.0,0.03154750624487866,0.6309501248975733,,True
baseline,48.0,2,74.59999999999992,20,0.6,0.40000000000036096,12,0.3955179355794825,1.0,0.1534717019537412,3.0694340390748245,,True,0.2455179355794911,1.0,0.09601058632282825,1.9202117264565648,,True
baseline,48.0,2,75.00000000000028,7,0.6,0.19999999999960494,12,0.4445333428969981,1.0,0.18404953147507538,3.680990629501508,,True,0.2945333428970066,1.0,0.12140467796599674,2.428093559319935,,True
baseline,48.0,2,75.19999999999989,11,0.6,0.3000000000004661,12,0.3916225758525045,1.0,0.1665825255733523,3.331650511467046,,True,0.241622575852513,1.0,0.10262867512527796,2.052573502505559,,True
baseline,48.0,2,76.9999999999999,21,0.6,0.5000000000003126,12,0.3549414314489089,1.0,0.15656321232683776,3.1312642465367553,,True,0.22718746388548514,0.5833333333333334,0.10080576077904695,2.016115215580939,,True
baseline,48.0,2,77.50000000000021,5,0.6,0.100000000000108,12,0.5992081534289455,1.0,0.24926896843606872,4.985379368721374,,True,0.4492081534289541,1.0,0.1867176147083469,3.7343522941669383,,True
baseline,48.0,2,78.60000000000048,23,1.5,2.6999999999989512,30,0.6447401079567799,1.0,0.2648239145840872,5.296478291681744,,True,0.2776151691577816,0.7,0.11267922600042722,2.2535845200085443,1.099999999997138,False
baseline,48.0,2,81.29999999999943,17,0.700000000000415,0.700000000000415,14,0.33619178182317194,1.0,0.14032180974850308,2.8064361949700616,,True,0.1961878550110711,0.6428571428571429,0.08217897653684271,1.6435795307368541,,True
baseline,48.0,2,82.1,4,0.6,0.20000000000030127,12,0.2776846690273864,1.0,0.10814568249134367,2.1629136498268733,,True,0.15332904318770046,0.5833333333333334,0.059600091744807335,1.1920018348961468,,True
baseline,48.0,2,87.59999999999907,13,1.5,1.7000000000003581,30,0.6177598857900521,1.0,0.18452098356841942,3.6904196713683883,,True,0.2822935056695906,0.8333333333333334,0.0844620193873995,1.68924038774799,,True
baseline,48.0,2,90.09999999999944,18,0.6,0.3999999999996362,12,0.16045314795128426,1.0,0.045537024661846615,0.9107404932369323,,True,0.047118064320248065,0.5833333333333334,0.013456887701805701,0.269137754036114,,True
baseline,48.0,2,90.49999999999908,19,1.5,3.5000000000005826,30,1.185257261634204,1.0,0.35340794582162455,7.068158916432491,,True,0.8102572616342254,1.0,0.24205820620575885,4.841164124115177,,True
baseline,48.0,2,93.99999999999966,7,1.5,1.5999999999994259,30,0.39581341942768294,1.0,0.12423810468291877,2.484762093658375,,True,0.08645613276210702,0.6666666666666666,0.02716099515432192,0.5432199030864384,1.2999999999970555,False
baseline,48.0,2,96.39999999999914,11,1.5,1.7000000000003013,30,1.0643757138102794,0.8333333333333334,0.3343834923165766,6.6876698463315325,,True,0.7518757138102973,0.8333333333333334,0.23620872189190115,4.724174437838023,,True
baseline,48.0,2,98.99999999999888,13,1.5,3.0000000000007816,30,0.773097734491677,1.0,0.23038982175057537,4.607796435011507,,True,0.3990131278839843,0.9666666666666667,0.11930151787619618,2.3860303575239237,,True
baseline,48.0,2,105.6999999999985,15,1.3000000000003809,1.3000000000003809,26,0.5593367405318007,1.0,0.15942291420201682,3.1884582840403364,,True,0.27080179600764825,0.8076923076923077,0.07734081208332272,1.5468162416664544,,True
baseline,48.0,2,107.99999999999802,25,1.0000000000005116,1.0000000000005116,20,0.5182566043806829,1.0,0.14769809377533988,2.9539618755067973,,True,0.30533684868038385,0.75,0.08720400006223204,1.744080001244641,,True
baseline,48.0,2,108.99999999999854,21,1.5,3.200000000000159,30,0.598802715762476,1.0,0.17770084569373668,3.5540169138747335,,True,0.2253803760040231,0.9333333333333333,0.06665314131584586,1.3330628263169173,1.4499999999973454,False
baseline,48.0,2,112.1999999999987,11,0.6,0.19999999999906493,12,0.1825682466946594,1.0,0.058925244414510795,1.1785048882902158,,True,0.08120127082946493,0.5833333333333334,0.026667268037246682,0.5333453607449337,,True
baseline,48.0,2,112.39999999999776,3,1.3000000000007361,1.3000000000007361,26,0.7439617884081092,1.0,0.24492368420703686,4.898473684140737,,True,0.4286755590736878,0.9615384615384616,0.14157491764349855,2.8314983528699713,,True
baseline,48.0,2,117.09999999999846,4,1.5,2.0999999999994543,30,1.1469122703645434,1.0,0.34276079635975715,6.855215927195143,,True,0.8054009902562792,0.8333333333333334,0.24097541277934018,4.819508255586803,,True
baseline,48.0,2,119.19999999999791,19,0.6,0.09999999999992326,12,0.2956613203623987,1.0,0.09384993447747203,1.8769986895494406,,True,0.1456613203624072,1.0,0.04662762385114695,0.932552477022939,,True
baseline,48.0,2,119.29999999999784,8,0.9000000000008583,0.9000000000008583,18,0.4945179119157964,1.0,0.1610790207585545,3.22158041517109,,True,0.2695179119158092,1.0,0.08826729628720123,1.7653459257440245,,True
baseline,48.0,2,120.69999999999789,24,1.5,2.59999999999971,30,0.6922213760761828,1.0,0.22671652401488862,4.534330480297772,,True,0.3172213760762042,1.0,0.10448770457588671,2.0897540915177344,,True
baseline,48.0,2,120.69999999999814,18,1.5,2.5999999999994543,30,0.6922213760761828,1.0,0.22671652401488862,4.534330480297772,,True,0.3172213760762042,1.0,0.10448770457588671,2.0897540915177344,,True
baseline,48.0,2,123.2999999999976,25,0.6,0.1999999999995481,12,0.22096659809829533,0.9166666666666666,0.07944787098273517,1.5889574196547036,,True,0.12944948200069692,0.5833333333333334,0.0465495087626574,0.930990175253148,,True
baseline,48.0,2,123.49999999999714,16,0.9999999999999432,0.9999999999999432,20,0.559970185896448,0.95,0.20489959063115393,4.0979918126230785,,True,0.3224701858964617,0.95,0.11788979409791218,2.3577958819582436,,True
baseline,48.0,2,124.49999999999709,6,0.6000000000013728,0.6000000000013728,12,0.30632689585933104,1.0,0.11796140801434149,2.35922816028683,,True,0.15632689585933954,1.0,0.060211543058650084,1.2042308611730017,,True
baseline,48.0,2,126.1999999999979,5,1.0000000000000142,1.0000000000000142,20,0.48737844409178716,0.8,0.191381082985768,3.8276216597153603,,True,0.2993596355699544,0.75,0.11755825398598582,2.3511650797197166,,True
baseline,48.0,2,128.7999999999973,3,1.299999999999926,1.299999999999926,26,1.4593695834108746,1.0,0.481225815366486,9.62451630732972,,True,1.1343695834108931,1.0,0.37457701212620714,7.491540242524143,,True
baseline,48.0,2,130.09999999999724,14,0.6,0.4000000000000057,12,0.4934755591016279,1.0,0.16888912820462892,3.3777825640925787,,True,0.34347555910163646,1.0,0.11744784498795692,2.3489568997591386,,True
baseline,48.0,2,130.49999999999724,9,0.6,0.10000000000090381,12,0.5061370526162479,1.0,0.19062790811771185,3.812558162354237,,True,0.35613705261625656,1.0,0.13448220607745634,2.6896441215491267,,True
