rate_total,seed,t_fail,w_e,gap_next,area_1.25_base,area_1.25_b2,d_area_1.25,frac_1.25_base,frac_1.25_b2,d_frac_1.25,arcom_1.25_base,arcom_1.25_b2,d_arcom_1.25,tclose_1.25_base,tclose_1.25_b2,d_tclose_1.25,cens_1.25,area_1.5_base,area_1.5_b2,d_area_1.5,frac_1.5_base,frac_1.5_b2,d_frac_1.5,arcom_1.5_base,arcom_1.5_b2,d_arcom_1.5,tclose_1.5_base,tclose_1.5_b2,d_tclose_1.5,cens_1.5
6.0,0,141.29999999999671,0.9999999999999432,0.9999999999999432,0.471613363594163,0.5297776286258749,-0.05816426503171185,0.75,0.75,0.0,2.6938492334585353,3.026082738413218,-0.3322335049546825,,,,True,0.28411336359417366,0.3422776286258855,-0.05816426503171185,0.75,0.75,0.0,1.622851737916622,1.955085242871305,-0.33223350495468296,,,,True
6.0,1,24.100000000000072,1.5,8.0,0.7173800692110849,0.7094886454370751,0.007891423774009754,0.8666666666666667,0.8666666666666667,0.0,3.9195060091570104,3.876390115322588,0.04311589383442227,,,,True,0.3923800692111033,0.3844886454370936,0.007891423774009698,0.8666666666666667,0.8666666666666667,0.0,2.1438232049541854,2.100707311119763,0.04311589383442227,,,,True
6.0,1,32.20000000000019,1.5,2.10000000000003,0.707187415522922,0.7919183486207421,-0.0847309330978201,0.8333333333333334,0.8333333333333334,0.0,3.863817024900806,4.326756289165015,-0.46293926426420917,,,,True,0.39468741552293957,0.4794183486207598,-0.08473093309782026,0.8333333333333334,0.8333333333333334,0.0,2.1564297131673182,2.619368977431529,-0.46293926426421095,,,,True
6.0,1,34.30000000000022,1.5,4.4000000000000625,0.6961854162093329,0.7202130060992709,-0.024027589889937917,1.0,1.0,0.0,3.9715617879147307,4.110588149845749,-0.13902636193101836,,,,True,0.36339120903502825,0.39459056930792885,-0.0311993602729006,0.8333333333333334,0.8333333333333334,0.0,2.075685732151924,2.2538960612974615,-0.17821032914553747,,,,True
6.0,1,38.70000000000028,1.4999999999999076,1.4999999999999076,0.8392625411409187,0.7521566779818839,0.08710586315903479,0.8333333333333334,0.8333333333333334,0.0,5.0221353022503115,4.500895035993126,0.5212402662571858,,,,True,0.5267625411409365,0.4396566779819017,0.08710586315903474,0.8333333333333334,0.8333333333333334,0.0,3.1521396751136344,2.6308994088564503,0.521240266257184,,,,True
6.0,1,40.400000000000304,1.5,1.8999999999999133,0.6439619707907944,0.7937720079143608,-0.14981003712356633,1.0,1.0,0.0,3.8216883683296663,4.728160149863886,-0.9064717815342194,,,,True,0.2689619707908157,0.41877200791438207,-0.1498100371235664,1.0,1.0,0.0,1.5946935760123548,2.5011653575465713,-0.9064717815342165,,,,True
6.0,1,60.9000000000006,1.5,3.2000000000000313,0.7069499787265405,0.6961880265296094,0.010761952196931102,0.8333333333333334,0.8333333333333334,0.0,3.86251975586567,3.8037203298479945,0.058799426017675405,,,,True,0.3944499787265584,0.3836880265296271,0.010761952196931324,0.8333333333333334,0.8333333333333334,0.0,2.1551324441321835,2.0963330181145086,0.05879942601767496,,,,True
6.0,1,64.10000000000063,1.5,4.799999999999969,0.6228187298707062,0.6827506410054773,-0.05993191113477114,0.9,0.8333333333333334,0.06666666666666665,3.557522489928747,3.8998625418482344,-0.34234005191948746,,,,True,0.31027936549300095,0.37025064100549515,-0.059971275512494204,0.8333333333333334,0.8333333333333334,0.0,1.7723115912605716,2.114866715945047,-0.34255512468447535,,,,True
6.0,1,82.8999999999998,1.5,4.799999999999486,0.6673496753409163,0.6877497139702733,-0.02040003862935702,0.8666666666666667,0.8666666666666667,0.0,3.6461579781331412,3.7576164328999866,-0.11145845476684535,,,,True,0.3423496753409348,0.3627497139702918,-0.02040003862935702,0.8666666666666667,0.8666666666666667,0.0,1.8704751739303151,1.9819336286971603,-0.11145845476684513,,,,True
6.0,1,87.69999999999929,1.5,3.2000000000005144,0.9180785892030872,0.7016638853759279,0.21641470382715922,0.8333333333333334,0.8333333333333334,0.0,5.244052638651818,4.007894741065973,1.2361578975858443,,,,True,0.6055785892031048,0.3891638853759459,0.21641470382715894,0.8333333333333334,0.8333333333333334,0.0,3.4590568127486305,2.222898915162785,1.2361578975858456,,,,True
6.0,1,91.99999999999892,0.6,0.20000000000011653,0.20427217678259615,0.24030620428587357,-0.036034027503277416,1.0,0.5833333333333334,0.41666666666666663,1.1863270445038951,1.3985036053369067,-0.2121765608330115,,,,True,0.10869522871578753,0.1528062042858785,-0.04411097557009096,0.5833333333333334,0.5833333333333334,0.0,0.6321987054331967,0.8885047979359959,-0.25630609250279923,,,,True
6.0,1,92.19999999999904,1.5,3.5000000000002416,0.6584002510159639,0.7976655754441073,-0.13926532442814343,1.0,0.9666666666666667,0.033333333333333326,3.9075579281354926,4.7337342831276406,-0.8261763549921479,,,,True,0.2950009073388054,0.435165575444128,-0.14016466810532258,0.9666666666666667,0.9666666666666667,0.0,1.7470492793077386,2.578139323846454,-0.8310900445387153,,,,True
6.0,1,106.49999999999812,1.5,8.0,0.6358020289093715,0.6099718737749806,0.02583015513439091,0.8333333333333334,0.8333333333333334,0.0,3.6316926966530296,3.484151195541598,0.14754150111143183,,,,True,0.32330202890938925,0.29747187377499823,0.02583015513439102,0.8333333333333334,0.8333333333333334,0.0,1.846696870749841,1.6991553696384096,0.14754150111143138,,,,True
6.0,1,106.49999999999856,1.5,7.9999999999995595,0.6358020289093715,0.6099718737749806,0.02583015513439091,0.8333333333333334,0.8333333333333334,0.0,3.6316926966530296,3.484151195541598,0.14754150111143183,,,,True,0.32330202890938925,0.29747187377499823,0.02583015513439102,0.8333333333333334,0.8333333333333334,0.0,1.846696870749841,1.6991553696384096,0.14754150111143138,,,,True
6.0,1,115.19999999999771,1.5,8.0,0.7408762982962842,0.8723496481569196,-0.1314733498606354,0.8333333333333334,0.8333333333333334,0.0,4.047880932080707,4.766203906106816,-0.7183229740261092,,,,True,0.428376298296302,0.5598496481569375,-0.13147334986063547,0.8333333333333334,0.8333333333333334,0.0,2.340493620347222,3.0588165943733308,-0.7183229740261088,,,,True
6.0,1,125.69999999999791,1.5,8.000000000000028,0.6282776125105985,0.6825850843645548,-0.054307471853956235,0.8666666666666667,0.8666666666666667,0.0,3.4326823163099656,3.729398759112443,-0.29671644280247733,,,,True,0.3032776125106169,0.3575850843645733,-0.0543074718539564,0.8666666666666667,0.8666666666666667,0.0,1.65699951210714,1.9537159549096164,-0.29671644280247644,,,,True
6.0,1,149.89999999999577,1.5,1.7999999999998977,0.694070422294567,0.6985437312226571,-0.0044733089280901694,0.8666666666666667,0.8666666666666667,0.0,3.7921505039210035,3.8165910508179164,-0.024440546896912885,,,,True,0.3690704222945855,0.3735437312226753,-0.004473308928089836,0.8666666666666667,0.8666666666666667,0.0,2.0164676997181776,2.0409082466150905,-0.024440546896912885,,,,True
6.0,1,151.69999999999567,1.5,inf,0.6897304236139153,0.7182160230146468,-0.028485599400731476,1.0,1.0,0.0,3.931008264918829,4.096104572846086,-0.1650963079272567,,,,True,0.32960741692612694,0.36770433547900155,-0.038096918552874615,0.8666666666666667,0.8666666666666667,0.0,1.882713162879689,2.100322252788996,-0.21760908990930727,,,,True
6.0,2,38.70000000000028,1.5,1.6000000000000227,0.7085269039072202,0.7023482386365519,0.006178665270668238,0.8333333333333334,0.8333333333333334,0.0,3.871135506409815,3.837377507412734,0.033757998997081096,,,,True,0.396026903907238,0.3898482386365698,0.006178665270668182,0.8333333333333334,0.8333333333333334,0.0,2.163748194676329,2.129990195679248,0.03375799899708065,,,,True
6.0,2,40.3000000000003,1.5,6.399999999999977,0.6784298833172566,0.6886110950578573,-0.010181211740600715,1.0,1.0,0.0,3.8578496849962827,3.918815324190642,-0.060965639194359156,,,,True,0.30394357754144036,0.31951210243861283,-0.015568524897172475,0.9666666666666667,0.9,0.06666666666666665,1.7341830367478237,1.8245830123513547,-0.09039997560353097,,,,True
6.0,2,65.30000000000057,1.2999999999998124,1.2999999999998124,0.622292102498326,0.6103861280104412,0.011905974487884774,0.8076923076923077,0.8076923076923077,0.0,3.3999796479925006,3.3349296967142985,0.06504995127820212,,,,True,0.359792102498341,0.3478861280104562,0.011905974487884774,0.8076923076923077,0.8076923076923077,0.0,1.9657743061363722,1.900724354858169,0.06504995127820323,,,,True
6.0,2,66.60000000000038,1.5,3.3999999999999204,0.7145863891505313,0.7274888760656886,-0.012902486915157274,1.0,1.0,0.0,4.0570959205715775,4.132400364133307,-0.0753044435617296,,,,True,0.3395863891505528,0.35248887606571006,-0.012902486915157274,1.0,1.0,0.0,1.9306226323216926,2.005927075883422,-0.07530444356172938,,,,True
6.0,2,70.0000000000003,1.5,3.300000000000267,0.5550476180633219,0.6804301033802327,-0.12538248531691076,1.0,0.8333333333333334,0.16666666666666663,3.3139641598433256,4.071684217258442,-0.7577200574151162,,,,True,0.21538350172504367,0.3679301033802504,-0.15254660165520673,0.8,0.8333333333333334,-0.033333333333333326,1.2888518604263663,2.201688590121768,-0.9128367296954019,1.499999999997783,,,True
6.0,2,95.19999999999888,1.5,6.199999999999633,0.6594969138458099,0.6867577301720802,-0.02726081632627031,0.8333333333333334,0.8333333333333334,0.0,3.603253321048934,3.7521965911384485,-0.14894327008951436,,,,True,0.34699691384582765,0.3742577301720979,-0.027260816326270254,0.8333333333333334,0.8333333333333334,0.0,1.8958660093154478,2.0448092794049626,-0.1489432700895148,,,,True
6.0,2,101.39999999999851,1.5,1.8000000000003666,0.635011289705389,0.6786382318697727,-0.043626942164383675,0.8333333333333334,0.8333333333333334,0.0,3.6271760048818713,3.8763725157949884,-0.24919651091311712,,,,True,0.32251128970540693,0.36613823186979033,-0.0436269421643834,0.8333333333333334,0.8333333333333334,0.0,1.8421801789786838,2.091376689891801,-0.24919651091311712,,,,True
6.0,2,106.8999999999982,1.5,2.5000000000003126,1.0583802691223723,0.7271960315741495,0.3311842375482228,0.8333333333333334,0.8333333333333334,0.0,6.045453960325876,4.153734019114542,1.891719941211334,,,,True,0.74588026912239,0.4146960315741672,0.33118423754822285,0.8333333333333334,0.8333333333333334,0.0,4.26045813442269,2.368738193211353,1.8917199412113366,,,,True
6.0,2,110.99999999999842,1.5,3.8999999999997783,0.714952651603854,0.7645875497017236,-0.049634898097869584,1.0,0.8333333333333334,0.16666666666666663,4.0820772790375965,4.367313871216646,-0.2852365921790492,,,,True,0.39551592387651124,0.45208754970174136,-0.05657162582523012,0.8333333333333334,0.8333333333333334,0.0,2.2591816742331425,2.5823180453134578,-0.32313637108031523,,,,True
6.0,2,115.49999999999773,1.5,3.5000000000006963,0.7266646988933898,0.8376649172570941,-0.11100021836370433,1.0,0.8333333333333334,0.16666666666666663,4.149444677931223,4.784730818590523,-0.6352861406593,,,,True,0.40911380329696706,0.5251649172571118,-0.11605111396014473,0.8333333333333334,0.8333333333333334,0.0,2.336852579854421,2.9997349926873342,-0.6628824128329134,,,,True
6.0,2,134.79999999999663,1.5,8.0,0.7346532735216084,0.6492126247850138,0.08544064873659452,0.8620689655172413,0.8620689655172413,0.0,4.013880568749873,3.5470636741606034,0.4668168945892699,,,,True,0.4221532735216259,0.3367126247850318,0.08544064873659413,0.8620689655172413,0.8620689655172413,0.0,2.3064932570163874,1.8396763624271162,0.4668168945892712,,,,True
6.0,2,147.89999999999588,1.5,inf,0.7250958447327162,0.6793385910395375,0.04575725369317862,0.8666666666666667,0.8666666666666667,0.0,3.9616622242796278,3.711661090278003,0.2500011340016246,,,,True,0.40009584473273474,0.35433859103955606,0.04575725369317868,0.8666666666666667,0.8666666666666667,0.0,2.185979420076803,1.935978286075177,0.2500011340016257,,,,True
6.0,3,27.900000000000126,1.5,1.8000000000000256,0.6753703537509025,0.6048397291463835,0.07053062460451898,0.8666666666666667,0.8666666666666667,0.0,3.6899800726890004,3.3046261733661195,0.3853538993228809,,,,True,0.35037035375092096,0.2805700084738552,0.06980034527706575,0.8666666666666667,0.8333333333333334,0.033333333333333326,1.914297268486174,1.532933352067981,0.381363916418193,,1.450000000000152,,True
6.0,3,29.700000000000152,1.5,6.199999999999974,1.2727873000709742,0.9502224581459497,0.32256484192502444,1.0,1.0,0.0,7.261204726334577,5.423199828438541,1.8380048978960355,,,,True,0.9117920108976334,0.6072711405882683,0.30452087030936514,0.8666666666666667,0.8666666666666667,0.0,5.208143787341583,3.468724643653088,1.7394191436884947,,,,True
6.0,3,36.80000000000025,0.8999999999998991,0.8999999999998991,0.399153632612089,0.4728414324290547,-0.07368779981696566,0.7222222222222222,0.7222222222222222,0.0,2.279960217941487,2.700863946239986,-0.42090372829849887,,,,True,0.23665363261209826,0.31034143242906387,-0.0736877998169656,0.7222222222222222,0.7222222222222222,0.0,1.351762388471829,1.7726661167703281,-0.4209037282984991,,,,True
6.0,3,48.2000000000003,1.5,3.200000000000159,0.6398586905760593,0.7027568972545719,-0.06289820667851265,0.8333333333333334,0.8333333333333334,0.0,3.495957150694491,3.8396102707382957,-0.3436531200438049,,,,True,0.32735869057607697,0.3902568972545897,-0.0628982066785127,0.8333333333333334,0.8333333333333334,0.0,1.788569838961004,2.13222295900481,-0.34365312004380577,,,,True
6.0,3,51.40000000000046,1.5,4.799999999999841,0.677594167848996,0.703238941334815,-0.02564477348581906,0.8333333333333334,0.8333333333333334,0.0,3.870408836053989,4.016891439664942,-0.146482603610953,,,,True,0.3650941678490138,0.39073894133483306,-0.025644773485819283,0.8333333333333334,0.8333333333333334,0.0,2.0854130101508006,2.231895613761753,-0.14648260361095256,,,,True
6.0,3,56.20000000000053,1.5,3.199999999999932,1.0398427173127696,0.7987550109711036,0.24108770634166599,0.8333333333333334,0.8333333333333334,0.0,5.939567711997534,4.562477953608823,1.3770897583887107,,,,True,0.7273427173127871,0.4862550109711212,0.24108770634166587,0.8333333333333334,0.8333333333333334,0.0,4.154571886094347,2.7774821277056354,1.3770897583887116,,,,True
6.0,3,65.20000000000057,1.5,3.499999999999801,0.9074845646028281,0.8495092526605846,0.05797531194224348,0.8333333333333334,0.8333333333333334,0.0,4.958168419830219,4.641412221417475,0.31675619841274383,,,,True,0.5949845646028458,0.5370092526606024,0.05797531194224337,0.8333333333333334,0.8333333333333334,0.0,3.2507811080967346,2.93402490968399,0.3167561984127447,,,,True
6.0,3,68.70000000000037,1.5,4.500000000000199,0.5222762744709083,0.6244652665766801,-0.10218899210577181,1.0,0.8333333333333334,0.16666666666666663,2.9804780698553133,3.5669372616350707,-0.5864591917797575,,,,True,0.19993399751244398,0.31196526657669776,-0.11203126906425379,0.8,0.8333333333333334,-0.033333333333333326,1.1420203232507888,1.7819414357318828,-0.639921112481094,1.499999999997783,,,True
6.0,3,77.99999999999962,1.5,8.0,0.8148163677863094,0.8053376460044227,0.00947872178188669,0.8333333333333334,0.8333333333333334,0.0,4.451862808803806,4.4000744910379,0.0517883177659062,,,,True,0.5023163677863272,0.4928376460044405,0.009478721781886634,0.8333333333333334,0.8333333333333334,0.0,2.74447549707032,2.6926871793044134,0.051788317765906644,,,,True
6.0,3,91.59999999999896,1.2000000000000455,1.2000000000000455,0.6337382004319075,0.5937557427411327,0.0399824576907748,0.7916666666666666,0.7916666666666666,0.0,3.462516999610602,3.2440672685605114,0.2184497310500908,,,,True,0.396238200431921,0.3562557427411463,0.039982457690774686,0.7916666666666666,0.7916666666666666,0.0,2.164902642693152,1.9464529116430616,0.21844973105009058,,,,True
6.0,3,92.799999999999,1.5,6.599999999999639,0.7486983371951897,0.7124551949183826,0.03624314227680714,1.0,1.0,0.0,4.245867181793331,4.042138210955642,0.20372897083768926,,,,True,0.3736983371952111,0.3374551949184039,0.036243142276807194,1.0,1.0,0.0,2.119393893543446,1.9156649227057556,0.20372897083769037,,,,True
6.0,3,99.39999999999864,0.6,0.20000000000031548,0.36706363414490867,0.2659442278123395,0.10111940633256916,0.5833333333333334,0.5833333333333334,0.0,2.096662575326576,1.51906987701792,0.5775926983086559,,,,True,0.27956363414491364,0.17844422781234445,0.10111940633256919,0.5833333333333334,0.5833333333333334,0.0,1.5968637440736826,1.0192710457650271,0.5775926983086555,,,,True
6.0,3,101.09999999999852,1.5,2.399999999999878,0.9389432727964254,0.8640658239941417,0.07487744880228375,1.0,1.0,0.0,5.321133010723011,4.916357085775911,0.40477592494709924,,,,True,0.563943272796447,0.48906582399416293,0.07487744880228403,1.0,1.0,0.0,3.194659722473122,2.789883797526023,0.4047759249470988,,,,True
6.0,3,103.4999999999984,1.5,3.9000000000002473,0.6194271024992376,0.709306172134924,-0.08987906963568637,0.8333333333333334,0.8333333333333334,0.0,3.706643113611459,4.2444782086189985,-0.5378350950075395,,,,True,0.3069271024992554,0.39680617213494174,-0.08987906963568632,0.8333333333333334,0.8333333333333334,0.0,1.8366474864747853,2.374482581482324,-0.5378350950075388,,,,True
6.0,3,107.99999999999814,1.100000000000378,1.100000000000378,0.6825461569352522,0.5777459883636046,0.10480016857164764,0.7727272727272727,0.7727272727272727,0.0,4.084346652121399,3.4572239098744273,0.6271227422469714,,,,True,0.47004615693526425,0.36524598836361666,0.10480016857164759,0.7727272727272727,0.7727272727272727,0.0,2.8127496256684603,2.185626883421489,0.6271227422469714,,,,True
6.0,3,111.39999999999829,0.6,0.100000000000108,0.26590982893918597,0.2276134008350255,0.03829642810416048,1.0,0.5833333333333334,0.41666666666666663,1.5137873451346184,1.300124705312554,0.21366263982206446,,,,True,0.13590221399829025,0.14011340083503046,-0.0042111868367402105,0.5833333333333334,0.5833333333333334,0.0,0.7762716310974849,0.800325874059661,-0.024054242962176176,,,,True
6.0,3,121.89999999999723,1.5,8.000000000000014,0.864554608903351,0.8156221091904763,0.04893249971287472,0.8333333333333334,0.8333333333333334,0.0,4.723614622535589,4.456265089283848,0.2673495332517408,,,,True,0.5520546089033685,0.503122109190494,0.0489324997128745,0.8333333333333334,0.8333333333333334,0.0,3.016227310802104,2.7488777775503626,0.26734953325174127,,,,True
6.0,3,132.99999999999676,0.6,0.09999999999999432,0.24046755420850469,0.24236391340158492,-0.0018963591930802326,0.6666666666666666,0.6666666666666666,0.0,1.3568991801253314,1.3675572918913261,-0.010658111765994738,,,,True,0.14046755420851037,0.1423639134015906,-0.0018963591930802326,0.6666666666666666,0.6666666666666666,0.0,0.791909196969887,0.8025673087358818,-0.010658111765994738,,,,True
6.0,3,133.09999999999675,1.5,7.899999999999977,0.6646909937908081,0.7123280434304707,-0.04763704963966264,0.9333333333333333,0.9333333333333333,0.0,3.780057800620527,4.05198612525399,-0.2719283246334627,,,,True,0.3146909937908279,0.3623280434304905,-0.04763704963966264,0.9333333333333333,0.9333333333333333,0.0,1.7870711567425313,2.0589994813759955,-0.2719283246334643,,,,True
6.0,3,140.99999999999673,0.6,0.10000000000002274,0.3090680397173635,0.31736358578047535,-0.008295546063111836,0.5833333333333334,0.5833333333333334,0.0,1.6886363183225526,1.73396019061714,-0.04532387229458745,,,,True,0.22156803971736852,0.22986358578048038,-0.008295546063111864,0.5833333333333334,0.5833333333333334,0.0,1.2105678710371763,1.255891743331764,-0.045323872294587675,,,,True
6.0,3,150.39999999999574,1.5,1.6999999999997897,0.7556005848928127,0.7264166619707932,0.029183922922019434,0.8666666666666667,0.8666666666666667,0.0,4.12832912443028,3.968878693378546,0.1594504310517344,,,,True,0.4306005848928311,0.4014166619708117,0.02918392292201938,0.8666666666666667,0.8666666666666667,0.0,2.3526463202274557,2.193195889175721,0.15945043105173484,,,,True
6.0,3,152.09999999999553,1.5,inf,0.5020243064905067,0.6210320187818571,-0.11900771229135043,1.0,1.0,0.0,2.85218853581962,3.5368857427152385,-0.6846972068956183,,,,True,0.13553485567801432,0.26649066913997577,-0.13095581346196145,0.7666666666666667,0.8333333333333334,-0.06666666666666665,0.773513854210003,1.5221911425825017,-0.7486772883724987,1.3000000000050846,,,True
6.0,4,21.400000000000038,1.5,8.0,0.7682697051793971,0.7372786634921202,0.030991041687276843,0.8666666666666667,0.8666666666666667,0.0,4.197548629160331,4.028224752826689,0.16932387633364243,,,,True,0.4432697051794155,0.4122786634921387,0.030991041687276788,0.8666666666666667,0.8666666666666667,0.0,2.4218658249575054,2.2525419486238625,0.16932387633364288,,,,True
6.0,4,45.10000000000037,1.5,8.0,0.7122550402734477,0.7061828339269457,0.006072206346501963,0.8333333333333334,0.8333333333333334,0.0,3.891504699139766,3.8583283533149793,0.03317634582478668,,,,True,0.3997550402734655,0.39368283392696346,0.006072206346502018,0.8333333333333334,0.8333333333333334,0.0,2.1841173874062796,2.150941041581493,0.03317634582478668,,,,True
6.0,4,63.20000000000063,1.5,5.499999999999744,0.7123016676592913,0.70909260092062,0.0032090667386712735,0.8333333333333334,0.8333333333333334,0.0,3.8917594543620653,3.874226270899303,0.017533183462762114,,,,True,0.399801667659309,0.3965926009206379,0.003209066738671107,0.8333333333333334,0.8333333333333334,0.0,2.18437214262858,2.1668389591658164,0.017533183462763446,,,,True
6.0,4,68.70000000000037,1.5,2.2999999999998693,0.6793377637652825,0.7089828023491305,-0.029645038583847927,0.8333333333333334,0.8333333333333334,0.0,3.8803682326384163,4.049700297057331,-0.1693320644189149,,,,True,0.3668377637653004,0.39648280234914834,-0.029645038583847927,0.8333333333333334,0.8333333333333334,0.0,2.095372406735229,2.264704471154144,-0.16933206441891535,,,,True
6.0,4,71.00000000000024,0.6,0.20000000000038654,0.46012125384978186,0.36422475483255284,0.09589649901722902,1.0,0.75,0.25,2.628206456099998,2.0804469346136214,0.5477595214863764,,,,True,0.3557935516711611,0.2755560000226889,0.08023755164847224,0.5833333333333334,0.5833333333333334,0.0,2.032288014772255,1.5739721914979428,0.4583158232743121,,,,True
6.0,4,71.90000000000019,1.5,4.800000000000182,2.4963496807742143,1.869584416935716,0.6267652638384982,1.0,1.0,0.0,14.864164211289076,11.131982966535489,3.732181244753587,,,,True,2.1213496807742356,1.4945844169357378,0.6267652638384977,1.0,1.0,0.0,12.637169418971762,8.904988174218174,3.7321812447535887,,,,True
6.0,4,83.89999999999951,1.5,8.000000000000014,0.3834313865161731,0.5396759518879071,-0.15624456537173398,0.8333333333333334,0.8333333333333334,0.0,2.094930829626014,2.9485947926436995,-0.8536639630176857,,,,True,0.09343427269015409,0.2274249839698115,-0.13399071127965742,0.6,0.8,-0.20000000000000007,0.5104911733511187,1.2425681024040622,-0.7320769290529435,1.1999999999978002,1.499999999997783,-0.29999999999998295,False
6.0,4,106.29999999999824,1.5,8.0,0.7833641169672275,0.7664834615995848,0.016880655367642716,0.8333333333333334,0.8333333333333334,0.0,4.280019052087125,4.1877892383640525,0.0922298137230726,,,,True,0.4708641169672453,0.4539834615996025,0.016880655367642772,0.8333333333333334,0.8333333333333334,0.0,2.5726317403536396,2.480401926630566,0.09222981372307348,,,,True
